         BTJD             TJD             cts           e_cts             bkg       bkg_model            bkg2          e_bkg2
     1469.03726      1469.02139     178325.1188       2361.3623      -4331.3298      -1366.1020      -2566.4772       2361.3623
     1469.05809      1469.04223     136683.5094       2303.1667     -10426.6077      -1072.5335       5014.4802       2303.1667
     1469.07893      1469.06306     162362.4205       2196.4379     -10585.2182      -1072.5335      -3171.5436       2196.4379
     1469.09976      1469.08389     144697.3124       2474.9383      -6203.5946      -1072.5335       6157.9810       2474.9383
     1469.12059      1469.10473     176975.1463       2308.0608       2763.2577      -1072.5335      -2702.7492       2308.0608
     1469.14143      1469.12556     163595.2637       2459.7278      -2159.2731      -1366.1020      -4572.5978       2459.7278
     1469.16226      1469.14639     175612.2393       2220.7872      -4471.8047      -1398.3147       -238.6214       2220.7872
     1469.18309      1469.16723     170270.9026       2070.2199        665.8824      -1398.3147       2487.4857       2070.2199
     1469.20393      1469.18806     185594.8059       2287.8137      -2244.4972      -1398.3147      -1366.1020       2287.8137
     1469.22476      1469.20889     130091.6315       1961.8334     -10139.3961      -1398.3147      -5512.1963       1961.8334
     1469.24559      1469.22973     104936.8752       2099.6682      -7866.7690      -1398.3147       2186.1410       2099.6682
     1469.26643      1469.25056     113576.0918       2134.6249     -10417.1772      -1682.7450       1485.9164       2134.6249
     1469.28726      1469.27139     153090.5466       2126.3238      -8113.9837      -1904.6710       -331.4691       2126.3238
     1469.30810      1469.29223     129413.0992       2248.2179      -4886.2531      -2275.4379       8024.9592       2248.2179
     1469.32893      1469.31306     129819.0948       2362.0510      -7076.7370      -2302.0762       4565.3600       2362.0510
     1469.34976      1469.33389     179637.0746       2226.6143       9215.9936      -2463.2688       8056.9553       2226.6143
     1469.37060      1469.35473     186753.6259       2229.5895      -5248.4964      -2463.2688       4147.9644       2229.5895
     1469.39143      1469.37556     156099.8212       2094.4367      -7741.9491      -2463.2688       4706.8641       2094.4367
     1469.41226      1469.39639     155210.1935       2445.0256     -11772.0621      -2463.2688          6.9624       2445.0256
     1469.43310      1469.41723     133254.1522       2466.7380     -11848.5470      -2302.0762      -5444.4934       2466.7380
     1469.45393      1469.43806      91151.7205       2463.4140     -11576.8350      -2275.4379        806.3038       2463.4140
     1469.47476      1469.45889     129578.6287       2505.5642     -11981.1991      -2275.4379       3053.5222       2505.5642
     1469.49560      1469.47973     176124.4678       2669.1736     -16530.4923      -2302.0762       -199.0444       2669.1736
     1469.51643      1469.50056     170025.3746       2264.1628      -5971.5220      -2302.0762      -2275.4379       2264.1628
     1469.53726      1469.52139     160738.3232       2422.2737      -2379.2662      -2302.0762        457.4895       2422.2737
     1469.55810      1469.54223     158343.5322       2440.3815      -9345.2365      -2275.4379      -1682.7450       2440.3815
     1469.57893      1469.56306     194914.4678       2519.0772      -6728.6940      -2302.0762      -7325.0830       2519.0772
     1469.59976      1469.58389     172775.7654       2533.4433      -6876.5603      -2302.0762      -8363.3589       2533.4433
     1469.62060      1469.60473     201963.1425       2553.7771       2687.5349      -2566.9655      -2302.0762       2553.7771
     1469.64143      1469.62556     141934.1647       2458.1560      -3146.7990      -2566.9655      -2983.7730       2458.1560
     1469.66226      1469.64639     129848.7228       2467.2924     -11638.4261      -2566.9655      -2862.1786       2467.2924
     1469.68310      1469.66723     203079.4570       2599.5526      -7807.9680      -2566.9655      -3252.8953       2599.5526
     1469.70393      1469.68806     161134.7098       2567.1844     -11130.6370      -2566.9655      -2566.9655       2567.1844
     1469.72476      1469.70889     187542.4772       2481.5919      -2282.7482      -2566.9655       3640.5499       2481.5919
     1469.74560      1469.72973     154736.5687       2581.7383      -8264.6243      -2566.9655      -6334.5416       2581.7383
     1469.76643      1469.75056     158513.7282       2542.6313     -14122.1949      -2862.1786      -8009.1478       2542.6313
     1469.78727      1469.77139     158889.3106       2518.3329     -15346.6519      -2862.1786      -6118.3341       2518.3329
     1469.80810      1469.79223     177976.6392       2466.3032      -6307.7174      -2862.1786      -3788.2077       2466.3032
     1469.82893      1469.81306     151744.2139       2528.2328      -9421.5408      -2862.1786     -10418.8817       2528.2328
     1469.84977      1469.83389     172509.8214       2354.8287      -9708.9537      -2862.1786      -5864.9634       2354.8287
     1469.87060      1469.85473     188540.5520       2311.8263      -6583.9394      -2862.1786      -2996.7102       2311.8263
     1469.89143      1469.87556     171961.4603       2446.3449      -9820.4571      -2862.1786      -3928.3509       2446.3449
     1469.91227      1469.89639     169669.5137       2438.3733      -9566.3129      -2862.1786       3651.2639       2438.3733
     1469.93310      1469.91723     178481.1518       2328.9022      -9122.9661      -2862.1786       4754.9807       2328.9022
     1469.95393      1469.93806     181947.9889       2414.6800     -12009.7650      -2566.9655       -482.4023       2414.6800
     1469.97477      1469.95889     163543.0806       2485.3674      -7887.3804      -2566.9655      -3748.1935       2485.3674
     1469.99560      1469.97973     149529.8610       2344.1822     -19411.1483      -2566.9655     -10743.6206       2344.1822
     1470.01643      1470.00056     177912.6446       2358.0725     -16251.6408      -2566.9655      -3781.1925       2358.0725
     1470.03727      1470.02139     146007.6589       2373.8796     -18922.8295      -2862.1786      -2241.0782       2373.8796
     1470.05810      1470.04223     150739.1027       2490.8882     -18423.9571      -2862.1786      -7937.9058       2490.8882
     1470.07893      1470.06306     184044.9433       2462.0819     -21560.5356      -2862.1786      -9382.6339       2462.0819
     1470.09977      1470.08389     174448.5466       2271.5684      -9812.6650      -2566.9655      -3492.7419       2271.5684
     1470.12060      1470.10473     166577.5007       2337.5327     -11630.6921      -2462.5697      -7200.0063       2337.5327
     1470.14143      1470.12556     138945.6143       2298.5206     -12971.7205      -2462.5697      -3340.9977       2298.5206
     1470.16227      1470.14639     160938.5536       2158.0094      -4456.7030      -2241.0782       4844.0764       2158.0094
     1470.18310      1470.16723     153503.1062       2276.6512     -19733.7954      -2241.0782       1022.1086       2276.6512
     1470.20394      1470.18806     141601.2327       2189.8200     -15712.2618      -1973.8223       1854.2176       2189.8200
     1470.22477      1470.20889     158385.8592       2171.4083      -8983.8686      -1902.0729      -2905.7162       2171.4083
     1470.24560      1470.22973     141895.7794       2346.1658     -11211.0296      -1902.0729      -6343.4469       2346.1658
     1470.26644      1470.25056     152789.3710       2305.2179     -12893.7940      -1374.3185       -224.7479       2305.2179
     1470.28727      1470.27139     150035.5515       2274.5409     -12288.3547      -1358.4141      -1973.8223       2274.5409
     1470.30810      1470.29223     134194.3562       2236.0032     -18939.8099      -1254.2211      -1254.2211       2236.0032
     1470.32894      1470.31306     149669.6277       2300.2257     -14311.2110      -1254.2211       -561.9679       2300.2257
     1470.34977      1470.33389     135922.6409       2309.3829     -22650.3908      -1254.2211      -1374.3185       2309.3829
     1470.37060      1470.35473     140302.2279       2191.7912     -15535.5302      -1254.2211       -482.9914       2191.7912
     1470.39144      1470.37556     124080.1797       2202.7815     -18896.7407      -1254.2211      -1358.4141       2202.7815
     1470.41227      1470.39639     140753.7184       2227.0948     -22337.9728       -605.3438       4977.7093       2227.0948
     1470.43310      1470.41723     124535.1532       2191.4005     -19899.0831      -1254.2211       5915.9751       2191.4005
     1470.45394      1470.43806     131092.6306       2211.8275     -15917.2525      -1358.4141       -282.5884       2211.8275
     1470.47477      1470.45889     144044.9739       2455.9786     -23451.0875      -1374.3185      -2462.5697       2455.9786
     1470.49560      1470.47973     128027.0750       2212.3764     -19267.2797      -1374.3185       2027.7271       2212.3764
     1470.51644      1470.50056     115446.0017       2143.2566     -18795.4225      -1374.3185      -6619.2026       2143.2566
     1470.53727      1470.52139     111170.9995       2152.7333     -13889.3317      -1358.4141      -1902.0729       2152.7333
     1470.55810      1470.54223     110564.2631       2190.1561      -3763.4217      -1358.4141       7403.8461       2190.1561
     1470.57894      1470.56306     106391.9208       2270.2242     -10183.0674      -1254.2211       -605.3438       2270.2242
     1470.59977      1470.58389     123981.4728       2062.9443      -6060.5469       -605.3438       1906.1373       2062.9443
     1470.62060      1470.60473     205330.9160       2800.8358      -1894.7944       -605.3438        -95.1979       2800.8358
     1470.64144      1470.62556     117330.7707       2239.6030      -8899.0539       -605.3438        -58.0777       2239.6030
     1470.66227      1470.64639     116774.2159       2156.6744     -16232.0238       -561.9679      -4171.2442       2156.6744
     1470.68310      1470.66723     105878.9810       2163.2515     -15400.6954       -605.3438       1427.8177       2163.2515
     1470.70394      1470.68806     108742.4501       2201.0354     -18365.7939       -605.3438        680.2155       2201.0354
     1470.72477      1470.70889     103861.3387       2257.2201      -5205.5283       -605.3438       1980.6457       2257.2201
     1470.74560      1470.72973      88178.8404       2383.3947      -8336.1529       -561.9679       3664.7524       2383.3947
     1470.76644      1470.75056     111163.4155       2207.2804      -4658.0980       -539.0464       1171.2540       2207.2804
     1470.78727      1470.77139      88631.5155       2242.2001     -12324.1124       -539.0464       -471.7669       2242.2001
     1470.80810      1470.79223     131895.0790       2292.5792     -10492.3573       -482.9914      -4688.9612       2292.5792
     1470.82894      1470.81306     106267.8712       2324.3415      -9364.3095       -471.7669     -13802.7800       2324.3415
     1470.84977      1470.83389      93821.6735       2294.9147     -18182.1221       -282.5884      -6277.9283       2294.9147
     1470.87061      1470.85473     111054.8771       2324.3946      -8223.1159        -95.1979      -5910.8069       2324.3946
     1470.89144      1470.87556     102849.7349       2219.2850     -18975.0506        -64.7752       -539.0464       2219.2850
     1470.91227      1470.89639     113921.1503       2294.1462     -22299.9874        -58.0777      -2793.4251       2294.1462
     1470.93311      1470.91723     103066.9349       2336.5445     -10733.2154        -58.0777      -3758.1807       2336.5445
     1470.95394      1470.93806     100796.2821       2287.1110     -15502.8373        -64.7752      -7245.8553       2287.1110
     1470.97477      1470.95889      85296.3669       2289.3909     -14610.2351        -64.7752      -1785.8517       2289.3909
     1470.99561      1470.97973     108742.5393       2420.6398      -8440.7201        -58.0777      -1995.6473       2420.6398
     1471.01644      1471.00056     105805.6734       2295.0224      -5214.7071        -58.0777        518.9389       2295.0224
     1471.03727      1471.02139      90006.3587       2322.3339     -23045.8823        -58.0777      -3831.5238       2322.3339
     1471.05811      1471.04223      98722.1295       2260.4791     -23715.7219        -58.0777       1188.9112       2260.4791
     1471.07894      1471.06306     112471.4414       2346.5825     -22031.5710        -58.0777        -64.7752       2346.5825
     1471.09977      1471.08389     108406.5897       2557.0813     -22733.5147        230.0353      -6274.8205       2557.0813
     1471.12061      1471.10473     104032.6965       2473.7921     -22300.8158        230.0353      -1398.9335       2473.7921
     1471.14144      1471.12556     116292.7350       2431.4646     -19227.5724        518.9389       2511.9905       2431.4646
     1471.16227      1471.14639     123011.7970       2380.9034     -22705.8648        518.9389      -1185.3106       2380.9034
     1471.18311      1471.16723     124635.4156       2370.9775     -12834.5351        680.2155       1602.5660       2370.9775
     1471.20394      1471.18806     139678.9262       2598.1691     -15493.9128        680.2155        766.0973       2598.1691
     1471.22477      1471.20889     112289.8698       2630.8378     -12765.7188        766.0973       3177.1084       2630.8378
     1471.24561      1471.22973     141238.0944       2500.9008     -13624.1152        766.0973        230.0353       2500.9008
     1471.26644      1471.25056     124475.9597       2583.8205     -18828.8625        766.0973       6054.1757       2583.8205
     1471.28727      1471.27139     139009.0170       2747.7455     -11427.8904        766.0973       4298.6708       2747.7455
     1471.30811      1471.29223     126688.8688       2612.9058      -6001.7942       1188.9112       9185.3881       2612.9058
     1471.32894      1471.31306     107658.9564       2551.7258      -3552.5596       1522.2316       7404.6934       2551.7258
     1471.34977      1471.33389     144410.1741       2613.5047     -13035.9824       1522.2316       4387.5523       2613.5047
     1471.37061      1471.35473     124111.5687       2744.5711     -14004.4628       1522.2316      10949.4494       2744.5711
     1471.39144      1471.37556     158115.1301       2673.9001      -8703.7352       1602.5660       7085.7956       2673.9001
     1471.41227      1471.39639     116650.6106       2465.4684     -10358.9576       1993.4515       1993.4515       2465.4684
     1471.43311      1471.41723     105606.8749       2401.5943     -10702.8604       2223.2963       -872.1711       2401.5943
     1471.45394      1471.43806      87461.3231       2635.0809      -5340.1481       2511.9905       -146.3998       2635.0809
     1471.47477      1471.45889     111533.4470       2679.7014      -1458.0699       3177.1084       9903.6202       2679.7014
     1471.49561      1471.47973     142947.9368       2698.6181       1325.7589       3912.8382      10462.9587       2698.6181
     1471.53728      1471.52139     107840.2546       2470.4604      -2288.3543       3912.8382      -9673.6490       2470.4604
     1471.55811      1471.54223     116940.8383       2340.7447       -705.6569       3912.8382      -1430.2900       2340.7447
     1471.57894      1471.56306      87508.1632       2221.5507      -4991.8522       3912.8382       5923.9773       2221.5507
     1471.59978      1471.58389     150841.2678       2609.3348       1854.3212       3912.8382      17062.2417       2609.3348
     1471.62061      1471.60473     123153.5160       2315.8418        904.8846       4298.6708       7141.5165       2315.8418
     1471.64144      1471.62556     153577.7986       2282.7903       5461.6011       4298.6708       3912.8382       2282.7903
     1471.66228      1471.64639     118696.3121       2370.9949        869.7067       4387.5523       -993.4122       2370.9949
     1471.68311      1471.66723      90534.0908       2375.8636        711.1474       4484.2061       5187.3962       2375.8636
     1471.70394      1471.68806     118316.2292       2310.7491       3740.5104       4484.2061       5788.2117       2310.7491
     1471.72478      1471.70889     159434.1379       2436.1078       1344.1733       4484.2061      14329.7015       2436.1078
     1471.74561      1471.72973     117266.8935       2335.6315        539.9107       4484.2061       6277.4728       2335.6315
     1471.76644      1471.75056      95488.5956       2478.3420      -1200.5894       4484.2061       6365.9169       2478.3420
     1471.78728      1471.77139      99249.9425       2201.8548      -1764.5563       5098.0770       7423.7017       2201.8548
     1471.80811      1471.79223     210786.3815       2338.4004      -3619.0089       5098.0770       1522.2316       2338.4004
     1471.82894      1471.81306     131329.2114       2324.1761      -3330.2552       5187.3962       2223.2963       2324.1761
     1471.84978      1471.83389     128084.6032       2197.9689      -3717.5962       5098.0770      -4254.5483       2197.9689
     1471.87061      1471.85473     113762.9449       2232.6476      -2104.1728       4484.2061        775.1056       2232.6476
     1471.89144      1471.87556      87111.5390       2358.0886       1666.2550       5098.0770       7388.8383       2358.0886
     1471.91228      1471.89639      73261.8978       2379.0992       -441.0168       5098.0770      11455.6710       2379.0992
     1471.93311      1471.91723     106387.4396       2224.2773       3121.0242       5098.0770      10897.9114       2224.2773
     1471.95394      1471.93806      79589.3895       2291.5613      -2174.3803       5187.3962       6872.1427       2291.5613
     1471.97478      1471.95889      89348.5546       2329.0661      -2285.4594       5187.3962       5098.0770       2329.0661
     1471.99561      1471.97973      91138.1570       2319.0741       7054.6131       5200.0569       9437.3014       2319.0741
     1472.01644      1472.00056      66351.0224       2312.9633      -6321.9250       5187.3962       2232.2108       2312.9633
     1472.03728      1472.02139      80671.7236       2287.5447      -6557.5927       5187.3962        619.2090       2287.5447
     1472.05811      1472.04223      72907.0701       2288.6830      -5243.7694       5200.0569       -544.2016       2288.6830
     1472.07894      1472.06306      73511.5575       2279.5891      -2336.5162       5483.3072       1441.4438       2279.5891
     1472.09978      1472.08389      72865.6202       2264.8906      -2155.4824       5483.3072       4484.2061       2264.8906
     1472.12061      1472.10473      87256.1322       2213.9919      -4567.7118       5483.3072      -4020.5081       2213.9919
     1472.14144      1472.12556      71040.8517       2349.2928      -6458.8566       5200.0569       5483.3072       2349.2928
     1472.16228      1472.14639      78576.6051       2354.1341      -4694.0868       5483.3072       5550.2818       2354.1341
     1472.18311      1472.16723      63732.6014       2288.6890      -2255.9560       5550.2818       -625.4471       2288.6890
     1472.20394      1472.18806      72342.9040       2362.1134      -1714.7702       5788.2117       3401.5136       2362.1134
     1472.22478      1472.20889      51415.2042       2368.1225      -5197.9058       5941.7715      -2175.8381       2368.1225
     1472.24561      1472.22973      80166.9840       2275.7598      -1364.1471       5941.7715       1382.2391       2275.7598
     1472.26644      1472.25056      69078.4059       2209.3256       1573.9559       5941.7715       7166.4670       2209.3256
     1472.28728      1472.27139      85173.6447       2276.5403      -1057.0856       5941.7715      10596.9939       2276.5403
     1472.30811      1472.29223      95338.0563       2287.2654        150.4536       5941.7715       6485.1302       2287.2654
     1472.32894      1472.31306     116847.0388       2501.9196       2650.1760       6277.0675       3212.8098       2501.9196
     1472.34978      1472.33389      83315.7270       2388.1838       3192.4011       6485.1302       3813.3639       2388.1838
     1472.37061      1472.35473      64398.3218       2353.9580       1216.6392       6872.1427       9437.9247       2353.9580
     1472.39144      1472.37556      78362.0332       2324.9323      -6151.9608       7013.9514       5941.7715       2324.9323
     1472.41228      1472.39639      74955.4786       2264.0406      -1240.9304       6872.1427       7812.9832       2264.0406
     1472.43311      1472.41723     147949.4879       2393.6897       6677.4166       6485.1302      13057.5571       2393.6897
     1472.45394      1472.43806     129128.4425       2468.1883       8599.8133       6485.1302        257.5022       2468.1883
     1472.47478      1472.45889     254213.8872       2280.2022       -467.6826       6315.2366       5200.0569       2280.2022
     1472.49561      1472.47973      97534.8485       2458.6858       1457.4682       6485.1302       2384.4048       2458.6858
     1472.51644      1472.50056     137225.0381       2454.7309       2163.0521       6315.2366       7013.9514       2454.7309
     1472.53728      1472.52139     157612.0177       2423.6616       5158.8044       6315.2366      11518.5586       2423.6616
     1472.55811      1472.54223      90904.2279       2408.7063      -2040.5163       6315.2366      10382.5016       2408.7063
     1472.57894      1472.56306      86102.7227       2292.3013      -8304.7019       6485.1302      11649.4683       2292.3013
     1472.59978      1472.58389      77483.1670       2326.4516      -9798.7827       6485.1302      10608.9341       2326.4516
     1472.62061      1472.60473      67765.0953       2618.9279       -767.7060       6485.1302       4834.1798       2618.9279
     1472.64144      1472.62556     118737.6138       2696.1520     -12468.0247       7013.9514       8933.7821       2696.1520
     1472.66228      1472.64639      89445.0293       2564.5408      -3985.7972       7013.9514      10504.2967       2564.5408
     1472.68311      1472.66723     106352.2372       2593.0257      -3847.7589       7034.6978      15747.0832       2593.0257
     1472.70394      1472.68806      61734.2139       2478.6606      -5677.4010       7034.6978      10794.2150       2478.6606
     1472.72478      1472.70889      62127.0605       2430.3015      -7129.4553       7034.6978      10068.4139       2430.3015
     1472.74561      1472.72973      64120.8367       2384.9759      -8623.4103       7034.6978      10781.9982       2384.9759
     1472.76644      1472.75056      67177.1586       2306.7692      -6856.2685       7034.6978       9618.8486       2306.7692
     1472.78728      1472.77139     110766.5538       2557.8381      -1710.0035       7013.9514       6277.0675       2557.8381
     1472.80811      1472.79223      97505.3751       2646.4150       1327.5269       7013.9514      11497.5301       2646.4150
     1472.82894      1472.81306      89742.7706       2360.2195      -8118.5508       7034.6978      11622.2293       2360.2195
     1472.84978      1472.83389      92949.4187       2308.0693      -7404.6682       7034.6978      14490.9399       2308.0693
     1472.87061      1472.85473      92984.5642       2340.7660     -11371.1385       7299.4276      12298.5085       2340.7660
     1472.89144      1472.87556      68457.8538       2465.3383      -2536.8599       7034.6978       6315.2366       2465.3383
     1472.91228      1472.89639      78790.7906       2500.2828      -6191.2552       7034.6978       5263.8275       2500.2828
     1472.93311      1472.91723     107276.1233       2438.6705      -4909.0643       7034.6978       7801.0099       2438.6705
     1472.95394      1472.93806      85288.0118       2412.9761      -9590.3117       7034.6978       5204.6670       2412.9761
     1472.97478      1472.95889      96781.5712       2441.4898     -10311.3352       7034.6978       7034.6978       2441.4898
     1472.99561      1472.97973      34242.8619       2502.6252     -12850.1995       7034.6978      -6189.5655       2502.6252
     1473.01644      1473.00056      96741.3043       2423.2882     -13095.8397       7034.6978       2840.1862       2423.2882
     1473.03728      1473.02139      57913.9943       2539.4722     -10299.8385       7034.6978       2546.0849       2539.4722
     1473.05811      1473.04223      71976.0681       2478.9536      -4139.1572       6335.9114      12891.1883       2478.9536
     1473.07894      1473.06306      19801.5427       2607.6217      -8200.3004       6315.2366      -3453.7981       2607.6217
     1473.09978      1473.08389      15327.7403       2607.6468      -9079.0084       6315.2366      -7210.6209       2607.6468
     1473.12061      1473.10473      76116.5478       2534.5153      -9397.2055       6277.0675       7299.4276       2534.5153
     1473.14144      1473.12556      77421.5646       2539.2474      -4240.0828       6315.2366       5870.5667       2539.2474
     1473.16228      1473.14639     113392.5357       2550.4530      -4406.2568       6277.0675       9396.5362       2550.4530
     1473.18311      1473.16723      25002.6478       2569.2671      -5432.2424       6206.4106      -8822.2072       2569.2671
     1473.20394      1473.18806      96961.3811       2550.8143      -7425.7029       5870.5667       4534.2107       2550.8143
     1473.22478      1473.20889      50218.1081       2532.0482      -2855.5771       5475.5171      -1998.4362       2532.0482
     1473.24561      1473.22973      35812.2087       2427.1359     -12458.0260       5475.5171      -5617.1808       2427.1359
     1473.26644      1473.25056      41991.4405       2429.7962     -14710.3047       5263.8275       -121.3429       2429.7962
     1473.28728      1473.27139      99452.9085       2590.0395      -3197.9146       5263.8275      11356.5942       2590.0395
     1473.30811      1473.29223      72499.5303       2491.1113      -7018.6863       5263.8275      10591.1063       2491.1113
     1473.32894      1473.31306      34805.6579       2551.7889      -3135.9281       5204.6670       -810.2586       2551.7889
     1473.34978      1473.33389      88917.5424       2387.2748      -3601.2888       4534.2107      12527.0516       2387.2748
     1473.37061      1473.35473      49710.4693       2438.6940      -8588.4508       3880.3819       3024.1796       2438.6940
     1473.39144      1473.37556      52839.8612       2615.3242      -6529.3343       3880.3819       5475.5171       2615.3242
     1473.41228      1473.39639      61386.0853       2493.5961      -1924.8698       3880.3819       8788.0080       2493.5961
     1473.43311      1473.41723      50065.4576       2420.8705     -11343.6846       3024.1796       7710.8904       2420.8705
     1473.45394      1473.43806       8316.3416       2494.1010      -6562.5121       2840.1862      -4936.7804       2494.1010
     1473.47478      1473.45889      -6581.1633       2544.0469      -5091.8660       2722.3776      -6336.8759       2544.0469
     1473.49561      1473.47973      26872.9249       2488.3120     -12551.8832       2554.4436       1968.5155       2488.3120
     1473.51644      1473.50056      44755.9764       2529.8472     -12872.9812       2722.3776       6206.4106       2529.8472
     1473.53728      1473.52139      48288.3130       2487.5683      -3312.6610       2722.3776       6335.9114       2487.5683
     1473.55811      1473.54223      31712.0069       2449.2299      -6821.8023       3024.1796       3880.3819       2449.2299
     1473.57894      1473.56306      35808.4818       2495.2956      -7304.4056       3024.1796      12286.1912       2495.2956
     1473.59978      1473.58389      -2390.1883       2510.2529      -2665.4491       3024.1796      -5116.8887       2510.2529
     1473.62061      1473.60473      49701.8626       2485.1386      -7607.9361       3024.1796       7440.9370       2485.1386
     1473.64144      1473.62556      45707.6033       2396.4254      -2966.8368       3024.1796       2722.3776       2396.4254
     1473.66228      1473.64639      22402.0741       2420.9624      -1918.4253       3024.1796       2554.4436       2420.9624
     1473.68311      1473.66723      61394.7572       2387.0553     -16075.8464       3024.1796         -7.5521       2387.0553
     1473.70394      1473.68806      14343.2722       2375.7166       1420.3086       3024.1796      -1616.4436       2375.7166
     1473.72478      1473.70889      59565.6679       2372.0175      -2781.4829       3015.6059      10097.4206       2372.0175
     1473.74561      1473.72973      13169.9308       2470.4697     -12427.7931       3015.6059      -7834.1247       2470.4697
     1473.76644      1473.75056      49379.0001       2345.9668      -8348.5997       3024.1796       5879.0133       2345.9668
     1473.78728      1473.77139      27778.6880       2429.5915      -5042.5508       3880.3819      10180.7633       2429.5915
     1473.80811      1473.79223      13876.4404       2524.3057      -3941.3282       3024.1796       2398.7130       2524.3057
     1473.82894      1473.81306      29133.4585       2537.6394      -9520.9347       3024.1796       -772.3484       2537.6394
     1473.84978      1473.83389      23404.4119       2588.4318      -7732.8386       3024.1796      -3288.0069       2588.4318
     1473.87061      1473.85473      33976.6115       2573.1544      -5929.0731       3015.6059       8293.1515       2573.1544
     1473.89144      1473.87556      56609.7141       2424.7284      -1900.0910       3015.6059       5944.4637       2424.7284
     1473.91228      1473.89639      28268.9953       2447.7413      -9732.2175       2722.3776      -1630.4928       2447.7413
     1473.93311      1473.91723     -12506.6908       2471.2441      -5024.0596       2722.3776       1289.4675       2471.2441
     1473.95394      1473.93806     -12577.6437       2483.5143     -12793.6752       2718.0590      -5836.1432       2483.5143
     1473.97478      1473.95889       4137.4451       2468.3532     -11088.3256       2718.0590      -4077.1413       2468.3532
     1473.99561      1473.97973      47678.0458       2460.8199      -8973.4017       2722.3776       6223.9040       2460.8199
     1474.01644      1474.00056      53648.2328       2477.1628      -3230.6817       2722.3776       9178.0304       2477.1628
     1474.03727      1474.02139      46867.9064       2572.0092      -3419.4808       2722.3776      13292.9891       2572.0092
