         BTJD             TJD             cts           e_cts             bkg       bkg_model            bkg2          e_bkg2
     1683.36553      1683.35462       1812.2098       1047.2315      -1187.0579        -62.7456        688.7161       1047.2315
     1683.38636      1683.37546      -1376.7045       1051.3448       1326.8726         59.2905       -424.8884       1051.3448
     1683.40720      1683.39629      -1582.9043       1053.3503       -306.9336         59.2905      -1810.1788       1053.3503
     1683.42803      1683.41712       3467.9826       1046.8095        725.4654         59.2905        989.2265       1046.8095
     1683.44886      1683.43796       -932.3812       1045.3985       -446.2613         59.2905       -624.4635       1045.3985
     1683.46970      1683.45879      -1543.7473       1046.8949       -929.1549        -62.7456      -1018.0001       1046.8949
     1683.49053      1683.47962       4042.8152       1051.8632      -1174.2173        -62.7456       -146.2610       1051.8632
     1683.51136      1683.50046       1049.0787       1043.5830       1264.4461       -146.2610        -62.7456       1043.5830
     1683.53220      1683.52129       -991.0084       1049.2728       -448.3750        -62.7456        766.0627       1049.2728
     1683.55303      1683.54212       1293.7589       1038.3215       -545.6971       -146.2610       -763.3423       1038.3215
     1683.57386      1683.56296      -1248.1509       1044.1778       -460.9313       -146.2610      -1815.9829       1044.1778
     1683.59470      1683.58379        180.2147       1044.7252       -543.0173       -146.2610        145.5290       1044.7252
     1683.61553      1683.60462       1507.1133       1040.4295      -1362.9490       -146.2610        954.5426       1040.4295
     1683.63636      1683.62546        551.2260       1047.8653        409.1347       -195.5643       1852.7987       1047.8653
     1683.65720      1683.64629       1888.1804       1038.0793       -883.0120       -146.2610       1620.0353       1038.0793
     1683.67803      1683.66712        678.9398       1049.6702       -524.0977       -146.2610        460.2663       1049.6702
     1683.69886      1683.68796      -4553.7361       1047.6038         -0.5402       -195.5643      -1619.8351       1047.6038
     1683.71969      1683.70879       2268.5363       1043.9551        180.7331       -234.8139       1575.3881       1043.9551
     1683.74053      1683.72962       2810.8164       1052.6112        281.2279       -234.8139        670.8996       1052.6112
     1683.76136      1683.75046       1210.6877       1044.6660       -181.2651       -234.8139        816.9752       1044.6660
     1683.78219      1683.77129        398.6095       1058.2662       -374.5830       -234.8139        981.7583       1058.2662
     1683.80303      1683.79212      -4010.3653       1057.1410       1131.2361       -363.3652      -1526.4737       1057.1410
     1683.82386      1683.81296      -2259.1389       1047.3885        480.6621       -234.8139       -929.7758       1047.3885
     1683.84469      1683.83379      -2663.2597       1058.3514        145.1881       -234.8139      -2434.8457       1058.3514
     1683.86553      1683.85462      -2311.7018       1048.9070        391.5195       -363.3652         59.2905       1048.9070
     1683.88636      1683.87546      -2832.7639       1060.5082       -356.5384       -363.3652       -554.9188       1060.5082
     1683.90719      1683.89629      -1270.2734       1060.2625      -1104.6637       -363.3652      -1905.4176       1060.2625
     1683.92803      1683.91712      -1170.3432       1051.1873        474.3260       -363.3652        310.5549       1051.1873
     1683.94886      1683.93796       -821.6732       1046.0321       -970.5436       -363.3652      -1127.5853       1046.0321
     1683.96969      1683.95879      -2974.1996       1048.0864        303.7211       -363.3652       -363.3652       1048.0864
     1683.99053      1683.97962        563.8087       1052.5329      -2285.8156       -234.8139       -195.5643       1052.5329
     1684.01136      1684.00046      -1198.0960       1057.2487      -1005.4906       -363.3652        288.8075       1057.2487
     1684.03219      1684.02129      -4145.5432       1048.6539        102.5171       -377.7511      -1971.2042       1048.6539
     1684.05303      1684.04212       -819.7191       1047.2836       -333.9313       -384.6063        310.3252       1047.2836
     1684.07386      1684.06296        632.9938       1046.0950       -632.7728       -384.6063        455.7064       1046.0950
     1684.09469      1684.08379      -2791.9133       1050.7246       2028.7076       -384.6063      -1211.7708       1050.7246
     1684.11552      1684.10462      -1086.0623       1053.4782       2578.5520       -384.6063       -234.8139       1053.4782
     1684.13636      1684.12546      -1363.3551       1055.0484       1115.3367       -427.1066        420.4699       1055.0484
     1684.15719      1684.14629      -2944.9518       1061.6762       1235.3177       -544.9773       -427.1066       1061.6762
     1684.17802      1684.16712      -1693.5961       1049.9531        224.5502       -544.9773      -1551.0833       1049.9531
     1684.19886      1684.18796      -1140.9725       1059.7716       1047.4105       -554.9188       -384.6063       1059.7716
     1684.21969      1684.20879        691.0230       1056.6253      -1476.9133       -554.9188        684.4084       1056.6253
     1684.24052      1684.22962      -1833.3876       1058.1178       -623.6505       -605.8490      -1904.8194       1058.1178
     1684.26136      1684.25046       -758.0581       1060.8135        275.2998       -627.0901       -627.0901       1060.8135
     1684.28219      1684.27129      -1140.5510       1064.8713       -900.1241       -688.2848       -377.7511       1064.8713
