#          BTJD             TJD             cts           e_cts             bkg       bkg_model            bkg2          e_bkg2
     1354.11574      1354.10477      13002.8651       1108.8679      -5838.4204             nan             nan             nan
     1354.13657      1354.12560      14006.3022       1097.7550      -3226.1904             nan             nan             nan
     1354.15741      1354.14643       9887.8616       1098.1436      -3076.3116             nan             nan             nan
     1354.17824      1354.16727       9559.5036       1096.5496      -1076.7327             nan             nan             nan
     1354.19907      1354.18810       9354.5543       1097.6998       -378.3515             nan             nan             nan
     1354.21991      1354.20893      13985.3381       1096.0275      -3088.4356             nan             nan             nan
     1354.24074      1354.22977      11692.2788       1097.3089      -5405.6669             nan             nan             nan
     1354.26157      1354.25060      12070.1718       1098.9284       -956.1292             nan             nan             nan
     1354.28241      1354.27143      12051.0883       1098.5616      -3331.0094             nan             nan             nan
     1354.30324      1354.29227      11689.1025       1095.4561      -3714.1793             nan             nan             nan
     1354.32407      1354.31310      10011.6650       1092.5652      -1633.3262             nan             nan             nan
     1354.34491      1354.33393       6048.3322       1090.7060      -2832.5026             nan             nan             nan
     1354.36574      1354.35477      15530.3296       1086.3721      -2979.7410             nan             nan             nan
     1354.38657      1354.37560       7996.8917       1087.5197      -1408.9186             nan             nan             nan
     1354.40741      1354.39643       9949.2207       1087.7760      -3222.7034             nan             nan             nan
     1354.42824      1354.41727      18339.1248       1073.8074      -3174.8631             nan             nan             nan
     1354.44907      1354.43810       7138.4009       1073.0566        107.6260             nan             nan             nan
     1354.46990      1354.45893       8701.5560       1073.8068        393.1809             nan             nan             nan
     1354.49074      1354.47977       9977.5024       1072.8534      -1545.0712             nan             nan             nan
     1354.51157      1354.50060       5544.6199       1066.7232      -2818.9456             nan             nan             nan
     1354.53240      1354.52143       9625.7521       1065.7277      -2756.4534             nan             nan             nan
     1354.55324      1354.54227      10377.1452       1068.5882      -1752.2606             nan             nan             nan
     1354.57407      1354.56310      10437.7502       1069.6591      -1955.0912             nan             nan             nan
     1354.59490      1354.58393       7787.1543       1071.6841       -108.3781             nan             nan             nan
     1354.61574      1354.60477       4860.6028       1074.1037      -1333.8937             nan             nan             nan
     1354.63657      1354.62560       3588.8656       1070.9427      -1826.4290             nan             nan             nan
     1354.65740      1354.64643       6053.0299       1074.0319      -1172.4413             nan             nan             nan
     1354.67824      1354.66727       4547.2133       1070.9421       -831.3399             nan             nan             nan
     1354.69907      1354.68810       6070.3568       1067.8035       -629.2354             nan             nan             nan
     1354.71990      1354.70893       2507.9761       1069.4910      -2386.9571             nan             nan             nan
     1354.74074      1354.72977       8213.8273       1071.1202      -2801.7089             nan             nan             nan
     1354.76157      1354.75060       7055.1389       1069.8418      -2114.8179             nan             nan             nan
     1354.78240      1354.77143       7507.6514       1070.8106      -1786.6318             nan             nan             nan
     1354.80324      1354.79227       9352.2755       1078.9139      -1522.7086             nan             nan             nan
     1354.82407      1354.81310       5109.7512       1074.2527       -652.7712             nan             nan             nan
     1354.84490      1354.83393       8984.1490       1075.6973       -259.8882             nan             nan             nan
     1354.86574      1354.85477        796.9719       1078.3142        833.5337             nan             nan             nan
     1354.88657      1354.87560       3721.5696       1079.1306        218.4306             nan             nan             nan
     1354.90740      1354.89643       4189.8820       1080.6351       1122.6672             nan             nan             nan
     1354.92824      1354.91727       5653.2862       1079.0188       -564.2244             nan             nan             nan
     1354.94907      1354.93810       8381.4559       1075.8672        270.6285             nan             nan             nan
     1354.96990      1354.95893       1812.7881       1067.1041       -626.3460             nan             nan             nan
     1354.99073      1354.97977       9644.6174       1070.5447      -1324.0743             nan             nan             nan
     1355.01157      1355.00060       3673.1760       1068.8909      -2001.5393             nan             nan             nan
     1355.03240      1355.02143       6565.9452       1071.9592       -527.4653             nan             nan             nan
     1355.05323      1355.04227       5960.2364       1072.9768        924.7663             nan             nan             nan
     1355.07407      1355.06310       3467.2550       1071.8374       -344.7904             nan             nan             nan
     1355.09490      1355.08393       2313.4354       1073.8253      -1677.2488             nan             nan             nan
     1355.11573      1355.10477       4126.9482       1075.8429        539.8432             nan             nan             nan
     1355.13657      1355.12560       3016.3577       1074.3378      -1915.0511             nan             nan             nan
