Sector,Type,Name,Link
16,SNIa,2019rrc,https://tess.mit.edu/public/tesstransients/images/sector16/lc_2019rrc_cleaned.png
16,SNIa,2019qsc,https://tess.mit.edu/public/tesstransients/images/sector16/lc_2019qsc_cleaned.png
17,SNIa-91T-like,2019tju,https://tess.mit.edu/public/tesstransients/images/sector17/lc_2019tju_cleaned.png
17,SNIa,2019sqj,https://tess.mit.edu/public/tesstransients/images/sector17/lc_2019sqj_cleaned.png
17,SNIa,2019sql,https://tess.mit.edu/public/tesstransients/images/sector17/lc_2019sql_cleaned.png
17,SNIa,2019soh,https://tess.mit.edu/public/tesstransients/images/sector17/lc_2019soh_cleaned.png
17,SNIa,2019ugv,https://tess.mit.edu/public/tesstransients/images/sector17/lc_2019ugv_cleaned.png
17,SNIa,2019tst,https://tess.mit.edu/public/tesstransients/images/sector17/lc_2019tst_cleaned.png
17,SNIa,2019tka,https://tess.mit.edu/public/tesstransients/images/sector17/lc_2019tka_cleaned.png
17,SNIa,2019tfa,https://tess.mit.edu/public/tesstransients/images/sector17/lc_2019tfa_cleaned.png
17,SNIa,2019syl,https://tess.mit.edu/public/tesstransients/images/sector17/lc_2019syl_cleaned.png
17,SNIa,2019smf,https://tess.mit.edu/public/tesstransients/images/sector17/lc_2019smf_cleaned.png
17,SNIa,2019sqk,https://tess.mit.edu/public/tesstransients/images/sector17/lc_2019sqk_cleaned.png
17,SNIa,2019tjz,https://tess.mit.edu/public/tesstransients/images/sector17/lc_2019tjz_cleaned.png
18,SNIa,2019ulr,https://tess.mit.edu/public/tesstransients/images/sector18/lc_2019ulr_cleaned.png
18,SNIa,2019ulw,https://tess.mit.edu/public/tesstransients/images/sector18/lc_2019ulw_cleaned.png
18,SNIa,2019ubs,https://tess.mit.edu/public/tesstransients/images/sector18/lc_2019ubs_cleaned.png
18,SNIa,2019uen,https://tess.mit.edu/public/tesstransients/images/sector18/lc_2019uen_cleaned.png
18,SNIa,2019uwp,https://tess.mit.edu/public/tesstransients/images/sector18/lc_2019uwp_cleaned.png
18,SNIa-91T-like,2019ugr,https://tess.mit.edu/public/tesstransients/images/sector18/lc_2019ugr_cleaned.png
19,SNIa,2019wla,https://tess.mit.edu/public/tesstransients/images/sector19/lc_2019wla_cleaned.png
19,SNIa,2019xhk,https://tess.mit.edu/public/tesstransients/images/sector19/lc_2019xhk_cleaned.png
19,SNIa,2019wjl,https://tess.mit.edu/public/tesstransients/images/sector19/lc_2019wjl_cleaned.png
19,SNIa,2019wle,https://tess.mit.edu/public/tesstransients/images/sector19/lc_2019wle_cleaned.png
20,SNIa,2020un,https://tess.mit.edu/public/tesstransients/images/sector20/lc_2020un_cleaned.png
20,SNIa,2020to,https://tess.mit.edu/public/tesstransients/images/sector20/lc_2020to_cleaned.png
20,SNIa,2020wd,https://tess.mit.edu/public/tesstransients/images/sector20/lc_2020wd_cleaned.png
20,SNIa,2020tn,https://tess.mit.edu/public/tesstransients/images/sector20/lc_2020tn_cleaned.png
20,SNIa,2020zk,https://tess.mit.edu/public/tesstransients/images/sector20/lc_2020zk_cleaned.png
20,SNIa,2020ht,https://tess.mit.edu/public/tesstransients/images/sector20/lc_2020ht_cleaned.png
20,SNIa,2020uo,https://tess.mit.edu/public/tesstransients/images/sector20/lc_2020uo_cleaned.png
20,SNIa,2020zr,https://tess.mit.edu/public/tesstransients/images/sector20/lc_2020zr_cleaned.png
20,SNIa,2020cc,https://tess.mit.edu/public/tesstransients/images/sector20/lc_2020cc_cleaned.png
20,SNIa,2019yft,https://tess.mit.edu/public/tesstransients/images/sector20/lc_2019yft_cleaned.png
20,SNIa,2020apm,https://tess.mit.edu/public/tesstransients/images/sector20/lc_2020apm_cleaned.png
20,SNIa,2020adw,https://tess.mit.edu/public/tesstransients/images/sector20/lc_2020adw_cleaned.png
20,SNIa,2020kt,https://tess.mit.edu/public/tesstransients/images/sector20/lc_2020kt_cleaned.png
20,SNIa,2020ut,https://tess.mit.edu/public/tesstransients/images/sector20/lc_2020ut_cleaned.png
20,SNIa,2020aek,https://tess.mit.edu/public/tesstransients/images/sector20/lc_2020aek_cleaned.png
20,SNIa,2020aan,https://tess.mit.edu/public/tesstransients/images/sector20/lc_2020aan_cleaned.png
20,SNIa,2020bj,https://tess.mit.edu/public/tesstransients/images/sector20/lc_2020bj_cleaned.png
20,SNIa,2020kq,https://tess.mit.edu/public/tesstransients/images/sector20/lc_2020kq_cleaned.png
21,SNIa,2020bua,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020bua_cleaned.png
21,SNIa-91T-like,2020akf,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020akf_cleaned.png
21,SNIa,2020azn,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020azn_cleaned.png
21,SNIa,2020chi,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020chi_cleaned.png
21,SNIa-91T-like,2020bza,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020bza_cleaned.png
21,SNIa-91T-like,2020bjj,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020bjj_cleaned.png
21,SNIa,2020axk,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020axk_cleaned.png
21,SNIa,2020amx,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020amx_cleaned.png
21,SNIa,2020bzv,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020bzv_cleaned.png
21,SNIa,2020cdi,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020cdi_cleaned.png
21,SNIa,2020aoi,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020aoi_cleaned.png
21,SNIa,2020bpi,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020bpi_cleaned.png
21,SNIa,2020awr,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020awr_cleaned.png
21,SNIa,2020buv,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020buv_cleaned.png
21,SNIa-91T-like,2020bun,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020bun_cleaned.png
21,SNIa,2020bzd,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020bzd_cleaned.png
21,SNIa,2020csx,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020csx_cleaned.png
21,SNIa,2020cdj,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020cdj_cleaned.png
21,SNIa,2020cxe,https://tess.mit.edu/public/tesstransients/images/sector21/lc_2020cxe_cleaned.png
22,SNIa,2020dkz,https://tess.mit.edu/public/tesstransients/images/sector22/lc_2020dkz_cleaned.png
22,SNIa,2020eee,https://tess.mit.edu/public/tesstransients/images/sector22/lc_2020eee_cleaned.png
22,SNIa,2020efe,https://tess.mit.edu/public/tesstransients/images/sector22/lc_2020efe_cleaned.png
22,SNIa,2020dii,https://tess.mit.edu/public/tesstransients/images/sector22/lc_2020dii_cleaned.png
22,SNIa,2020dxr,https://tess.mit.edu/public/tesstransients/images/sector22/lc_2020dxr_cleaned.png
22,SNIa,2020dgc,https://tess.mit.edu/public/tesstransients/images/sector22/lc_2020dgc_cleaned.png
22,SNIa,2020dsn,https://tess.mit.edu/public/tesstransients/images/sector22/lc_2020dsn_cleaned.png
23,SNIa,2020hfk,https://tess.mit.edu/public/tesstransients/images/sector23/lc_2020hfk_cleaned.png
23,SNIa,2020eyf,https://tess.mit.edu/public/tesstransients/images/sector23/lc_2020eyf_cleaned.png
23,SNIa,2020ftl,https://tess.mit.edu/public/tesstransients/images/sector23/lc_2020ftl_cleaned.png
23,SNIa,2020flg,https://tess.mit.edu/public/tesstransients/images/sector23/lc_2020flg_cleaned.png
23,SNIa,2020hhh,https://tess.mit.edu/public/tesstransients/images/sector23/lc_2020hhh_cleaned.png
23,SNIa,2020fcw,https://tess.mit.edu/public/tesstransients/images/sector23/lc_2020fcw_cleaned.png
23,SNIa,2020hph,https://tess.mit.edu/public/tesstransients/images/sector23/lc_2020hph_cleaned.png
23,SNIa,2020hdw,https://tess.mit.edu/public/tesstransients/images/sector23/lc_2020hdw_cleaned.png
23,SNIa,2020fqi,https://tess.mit.edu/public/tesstransients/images/sector23/lc_2020fqi_cleaned.png
23,SNIa,2020hwt,https://tess.mit.edu/public/tesstransients/images/sector23/lc_2020hwt_cleaned.png
24,SNIa,2020jmg,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020jmg_cleaned.png
24,SNIa,2020hll,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020hll_cleaned.png
24,SNIa-91T-like,2020itn,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020itn_cleaned.png
24,SNIa,2020ixo,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020ixo_cleaned.png
24,SNIa,2020jex,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020jex_cleaned.png
24,SNIa,2020jjf,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020jjf_cleaned.png
24,SNIa,2020jtc,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020jtc_cleaned.png
24,SNIa,2020juq,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020juq_cleaned.png
24,SNIa,2020ihe,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020ihe_cleaned.png
24,SNIa,2020jgd,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020jgd_cleaned.png
24,SNIa,2020hvq,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020hvq_cleaned.png
24,SNIa,2020ibs,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020ibs_cleaned.png
24,SNIa,2020jjk,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020jjk_cleaned.png
24,SNIa,2020kbw,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020kbw_cleaned.png
24,SNIa,2020hyh,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020hyh_cleaned.png
24,SNIa,2020ihc,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020ihc_cleaned.png
24,SNIa,2020jjh,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020jjh_cleaned.png
24,SNIa,2020jtg,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020jtg_cleaned.png
24,SNIa,2020izx,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020izx_cleaned.png
24,SNIa,2020jdo,https://tess.mit.edu/public/tesstransients/images/sector24/lc_2020jdo_cleaned.png
25,SNIa,2020kbq,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020kbq_cleaned.png
25,SNIa,2020kte,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020kte_cleaned.png
25,SNIa,2020mes,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020mes_cleaned.png
25,SNIa,2020ksl,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020ksl_cleaned.png
25,SNIa,2020kbl,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020kbl_cleaned.png
25,SNIa,2020kyx,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020kyx_cleaned.png
25,SNIa,2020lrd,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020lrd_cleaned.png
25,SNIa,2020lgh,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020lgh_cleaned.png
25,SNIa,2020mby,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020mby_cleaned.png
25,SNIa,2020lsj,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020lsj_cleaned.png
25,SNIa,2020kdb,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020kdb_cleaned.png
25,SNIa,2020kzp,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020kzp_cleaned.png
25,SNIa,2020lgk,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020lgk_cleaned.png
25,SNIa,2020maw,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020maw_cleaned.png
25,SNIa,2020lbo,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020lbo_cleaned.png
25,SNIa,2020lit,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020lit_cleaned.png
25,SNIa,2020jxq,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020jxq_cleaned.png
25,SNIa,2020lmg,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020lmg_cleaned.png
25,SNIa,2020lek,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020lek_cleaned.png
25,SNIa,2020lql,https://tess.mit.edu/public/tesstransients/images/sector25/lc_2020lql_cleaned.png
26,SNIa,2020mga,https://tess.mit.edu/public/tesstransients/images/sector26/lc_2020mga_cleaned.png
26,SNIa,2020nin,https://tess.mit.edu/public/tesstransients/images/sector26/lc_2020nin_cleaned.png
26,SNIa,2020ocw,https://tess.mit.edu/public/tesstransients/images/sector26/lc_2020ocw_cleaned.png
26,SNIa,2020npk,https://tess.mit.edu/public/tesstransients/images/sector26/lc_2020npk_cleaned.png
26,SNIa,2020npt,https://tess.mit.edu/public/tesstransients/images/sector26/lc_2020npt_cleaned.png
26,SNIa,2020mpu,https://tess.mit.edu/public/tesstransients/images/sector26/lc_2020mpu_cleaned.png
26,SNIa-91bg-lik,e 2020mfd,https://tess.mit.edu/public/tesstransients/images/sector26/lc_e 2020mfd_cleaned.png
26,SNIa,2020nxh,https://tess.mit.edu/public/tesstransients/images/sector26/lc_2020nxh_cleaned.png
26,SNIa,2020mfh,https://tess.mit.edu/public/tesstransients/images/sector26/lc_2020mfh_cleaned.png
26,SNIa,2020muw,https://tess.mit.edu/public/tesstransients/images/sector26/lc_2020muw_cleaned.png
27,SNIa,2020qdi,https://tess.mit.edu/public/tesstransients/images/sector27/lc_2020qdi_cleaned.png
29,SNIa,2020tjo,https://tess.mit.edu/public/tesstransients/images/sector29/lc_2020tjo_cleaned.png
29,SNIa,2020suj,https://tess.mit.edu/public/tesstransients/images/sector29/lc_2020suj_cleaned.png
29,SNIa,2020tap,https://tess.mit.edu/public/tesstransients/images/sector29/lc_2020tap_cleaned.png
29,SNIa,2020tld,https://tess.mit.edu/public/tesstransients/images/sector29/lc_2020tld_cleaned.png
29,SNIa,2020swy,https://tess.mit.edu/public/tesstransients/images/sector29/lc_2020swy_cleaned.png
30,SNIa,2020uvg,https://tess.mit.edu/public/tesstransients/images/sector30/lc_2020uvg_cleaned.png
30,SNIa,2020vbs,https://tess.mit.edu/public/tesstransients/images/sector30/lc_2020vbs_cleaned.png
30,SNIa,2020wap,https://tess.mit.edu/public/tesstransients/images/sector30/lc_2020wap_cleaned.png
30,SNIa,2020wux,https://tess.mit.edu/public/tesstransients/images/sector30/lc_2020wux_cleaned.png
30,SNIa,2020vfa,https://tess.mit.edu/public/tesstransients/images/sector30/lc_2020vfa_cleaned.png
30,SNIa,2020uzh,https://tess.mit.edu/public/tesstransients/images/sector30/lc_2020uzh_cleaned.png
30,SNIa,2020xoc,https://tess.mit.edu/public/tesstransients/images/sector30/lc_2020xoc_cleaned.png
30,SNIa,2020vem,https://tess.mit.edu/public/tesstransients/images/sector30/lc_2020vem_cleaned.png
30,SNIa,2020xsl,https://tess.mit.edu/public/tesstransients/images/sector30/lc_2020xsl_cleaned.png
30,SNIa,2020tzb,https://tess.mit.edu/public/tesstransients/images/sector30/lc_2020tzb_cleaned.png
30,SNIa,2020xit,https://tess.mit.edu/public/tesstransients/images/sector30/lc_2020xit_cleaned.png
30,SNIa,2020wuw,https://tess.mit.edu/public/tesstransients/images/sector30/lc_2020wuw_cleaned.png
30,SNIa,2020ypm,https://tess.mit.edu/public/tesstransients/images/sector30/lc_2020ypm_cleaned.png
30,SNIa,2020xpk,https://tess.mit.edu/public/tesstransients/images/sector30/lc_2020xpk_cleaned.png
31,SNIa,2020yef,https://tess.mit.edu/public/tesstransients/images/sector31/lc_2020yef_cleaned.png
31,SNIa,2020ymv,https://tess.mit.edu/public/tesstransients/images/sector31/lc_2020ymv_cleaned.png
31,SNIa-91T-like,2020yst,https://tess.mit.edu/public/tesstransients/images/sector31/lc_2020yst_cleaned.png
31,SNIa,2020aajf,https://tess.mit.edu/public/tesstransients/images/sector31/lc_2020aajf_cleaned.png
31,SNIa,2020yzv,https://tess.mit.edu/public/tesstransients/images/sector31/lc_2020yzv_cleaned.png
31,SNIa-91T-like,2020zjf,https://tess.mit.edu/public/tesstransients/images/sector31/lc_2020zjf_cleaned.png
31,SNIa,2020yzw,https://tess.mit.edu/public/tesstransients/images/sector31/lc_2020yzw_cleaned.png
31,SNIa,2020zpi,https://tess.mit.edu/public/tesstransients/images/sector31/lc_2020zpi_cleaned.png
31,SNIa,2020zbg,https://tess.mit.edu/public/tesstransients/images/sector31/lc_2020zbg_cleaned.png
31,SNIa,2020zbo,https://tess.mit.edu/public/tesstransients/images/sector31/lc_2020zbo_cleaned.png
31,SNIa,2020aavd,https://tess.mit.edu/public/tesstransients/images/sector31/lc_2020aavd_cleaned.png
31,SNIa,2020zqo,https://tess.mit.edu/public/tesstransients/images/sector31/lc_2020zqo_cleaned.png
31,SNIa,2020yhg,https://tess.mit.edu/public/tesstransients/images/sector31/lc_2020yhg_cleaned.png
31,SNIa,2020zbr,https://tess.mit.edu/public/tesstransients/images/sector31/lc_2020zbr_cleaned.png
31,SNIa,2020yxl,https://tess.mit.edu/public/tesstransients/images/sector31/lc_2020yxl_cleaned.png
31,SNIa,2020xyw,https://tess.mit.edu/public/tesstransients/images/sector31/lc_2020xyw_cleaned.png
31,SNIa,2020ygv,https://tess.mit.edu/public/tesstransients/images/sector31/lc_2020ygv_cleaned.png
32,SNIa,2020acaj,https://tess.mit.edu/public/tesstransients/images/sector32/lc_2020acaj_cleaned.png
32,SNIa,2020abdk,https://tess.mit.edu/public/tesstransients/images/sector32/lc_2020abdk_cleaned.png
32,SNIa,2020aauh,https://tess.mit.edu/public/tesstransients/images/sector32/lc_2020aauh_cleaned.png
32,SNIa,2020acbc,https://tess.mit.edu/public/tesstransients/images/sector32/lc_2020acbc_cleaned.png
32,SNIa-91T-like,2020acxg,https://tess.mit.edu/public/tesstransients/images/sector32/lc_2020acxg_cleaned.png
32,SNIa,2020abrp,https://tess.mit.edu/public/tesstransients/images/sector32/lc_2020abrp_cleaned.png
32,SNIa,2020abqy,https://tess.mit.edu/public/tesstransients/images/sector32/lc_2020abqy_cleaned.png
32,SNIa,2020acrz,https://tess.mit.edu/public/tesstransients/images/sector32/lc_2020acrz_cleaned.png
32,SNIa,2020aarw,https://tess.mit.edu/public/tesstransients/images/sector32/lc_2020aarw_cleaned.png
32,SNIa,2020abjl,https://tess.mit.edu/public/tesstransients/images/sector32/lc_2020abjl_cleaned.png
32,SNIa,2020adgj,https://tess.mit.edu/public/tesstransients/images/sector32/lc_2020adgj_cleaned.png
32,SNIa,2020abqu,https://tess.mit.edu/public/tesstransients/images/sector32/lc_2020abqu_cleaned.png
32,SNIa,2020abcr,https://tess.mit.edu/public/tesstransients/images/sector32/lc_2020abcr_cleaned.png
32,SNIa,2020acaa,https://tess.mit.edu/public/tesstransients/images/sector32/lc_2020acaa_cleaned.png
33,SNIa,2020aesr,https://tess.mit.edu/public/tesstransients/images/sector33/lc_2020aesr_cleaned.png
33,SNIa-91T-like,2020adgf,https://tess.mit.edu/public/tesstransients/images/sector33/lc_2020adgf_cleaned.png
34,SNIa,2021bsp,https://tess.mit.edu/public/tesstransients/images/sector34/lc_2021bsp_cleaned.png
34,SNIa,2021bzm,https://tess.mit.edu/public/tesstransients/images/sector34/lc_2021bzm_cleaned.png
34,SNIa,2021aub,https://tess.mit.edu/public/tesstransients/images/sector34/lc_2021aub_cleaned.png
34,SNIa,2021bpo,https://tess.mit.edu/public/tesstransients/images/sector34/lc_2021bpo_cleaned.png
34,SNIa,2021asu,https://tess.mit.edu/public/tesstransients/images/sector34/lc_2021asu_cleaned.png
34,SNIa,2021bnd,https://tess.mit.edu/public/tesstransients/images/sector34/lc_2021bnd_cleaned.png
34,SNIa,2021bpn,https://tess.mit.edu/public/tesstransients/images/sector34/lc_2021bpn_cleaned.png
34,SNIa-91T-like,2021bnf,https://tess.mit.edu/public/tesstransients/images/sector34/lc_2021bnf_cleaned.png
34,SNIa,2021bix,https://tess.mit.edu/public/tesstransients/images/sector34/lc_2021bix_cleaned.png
34,SNIa,2021caf,https://tess.mit.edu/public/tesstransients/images/sector34/lc_2021caf_cleaned.png
35,SNIa-91T-like,2021dsb,https://tess.mit.edu/public/tesstransients/images/sector35/lc_2021dsb_cleaned.png
35,SNIa,2021dqa,https://tess.mit.edu/public/tesstransients/images/sector35/lc_2021dqa_cleaned.png
35,SNIa,2021egg,https://tess.mit.edu/public/tesstransients/images/sector35/lc_2021egg_cleaned.png
35,SNIa,2021epv,https://tess.mit.edu/public/tesstransients/images/sector35/lc_2021epv_cleaned.png
