Sector,Type,Name,Link
03,Unclassified,2018hgi,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018hgi_cleaned.png
03,Unclassified,2018hue,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018hue_cleaned.png
03,Unclassified,2018hxq,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018hxq_cleaned.png
03,Unclassified,2018hkh,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018hkh_cleaned.png
03,Unclassified,2018hac,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018hac_cleaned.png
03,Unclassified,2018hjo,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018hjo_cleaned.png
03,Unclassified,2018hjr,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018hjr_cleaned.png
03,Unclassified,2018hks,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018hks_cleaned.png
03,Unclassified,2018has,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018has_cleaned.png
03,Unclassified,2018hbw,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018hbw_cleaned.png
03,Unclassified,2018hnc,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018hnc_cleaned.png
03,Unclassified,2018hdq,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018hdq_cleaned.png
03,Unclassified,2018heb,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018heb_cleaned.png
03,Unclassified,2018gum,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018gum_cleaned.png
03,Unclassified,2018hdl,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018hdl_cleaned.png
03,Unclassified,2018gty,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018gty_cleaned.png
03,Unclassified,2018haq,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018haq_cleaned.png
03,Unclassified,2018har,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018har_cleaned.png
03,Unclassified,2018hed,https://tess.mit.edu/public/tesstransients/images/sector03/lc_2018hed_cleaned.png
04,Unclassified,2018hte,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018hte_cleaned.png
04,Unclassified,2018hum,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018hum_cleaned.png
04,Unclassified,2018ifh,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018ifh_cleaned.png
04,Unclassified,2018ifm,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018ifm_cleaned.png
04,Unclassified,2018iwl,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018iwl_cleaned.png
04,Unclassified,2018iyh,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018iyh_cleaned.png
04,Unclassified,2018iij,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018iij_cleaned.png
04,Unclassified,2018iez,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018iez_cleaned.png
04,Unclassified,2018ihq,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018ihq_cleaned.png
04,Unclassified,2018iht,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018iht_cleaned.png
04,Unclassified,2018ime,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018ime_cleaned.png
04,Unclassified,2018ihp,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018ihp_cleaned.png
04,Unclassified,2018iwg,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018iwg_cleaned.png
04,Unclassified,2018jfk,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018jfk_cleaned.png
04,Unclassified,2018ifa,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018ifa_cleaned.png
04,Unclassified,2018ien,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018ien_cleaned.png
04,Unclassified,2018iti,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018iti_cleaned.png
04,Unclassified,2018iuj,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018iuj_cleaned.png
04,Unclassified,2018iin,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018iin_cleaned.png
04,Unclassified,2018ijn,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018ijn_cleaned.png
04,Unclassified,2018jco,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018jco_cleaned.png
04,Unclassified,2018hoc,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018hoc_cleaned.png
04,Unclassified,2018ift,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018ift_cleaned.png
04,Unclassified,2018hmo,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018hmo_cleaned.png
04,Unclassified,2018hyx,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018hyx_cleaned.png
04,Unclassified,2018hnq,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018hnq_cleaned.png
04,Unclassified,2018hps,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018hps_cleaned.png
04,Unclassified,2018hsq,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018hsq_cleaned.png
04,Unclassified,2018hpd,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018hpd_cleaned.png
04,Unclassified,2018hpj,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018hpj_cleaned.png
04,Unclassified,2018hpw,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018hpw_cleaned.png
04,Unclassified,2018jbn,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018jbn_cleaned.png
04,Unclassified,2018hql,https://tess.mit.edu/public/tesstransients/images/sector04/lc_2018hql_cleaned.png
05,Unclassified,2018izg,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018izg_cleaned.png
05,Unclassified,2018ltc,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018ltc_cleaned.png
05,Unclassified,2018lne,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018lne_cleaned.png
05,Unclassified,2018jid,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jid_cleaned.png
05,Unclassified,2018jih,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jih_cleaned.png
05,Unclassified,2018jkg,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jkg_cleaned.png
05,Unclassified,2018kdq,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018kdq_cleaned.png
05,Unclassified,2018kfy,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018kfy_cleaned.png
05,Unclassified,2018jjc,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jjc_cleaned.png
05,Unclassified,2018jhc,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jhc_cleaned.png
05,Unclassified,2018jjh,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jjh_cleaned.png
05,Unclassified,2018jju,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jju_cleaned.png
05,Unclassified,2018jpy,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jpy_cleaned.png
05,Unclassified,2018jwg,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jwg_cleaned.png
05,Unclassified,2018jwh,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jwh_cleaned.png
05,Unclassified,2018jwj,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jwj_cleaned.png
05,Unclassified,2018jwd,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jwd_cleaned.png
05,Unclassified,2018kbi,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018kbi_cleaned.png
05,Unclassified,2018jdc,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jdc_cleaned.png
05,Unclassified,2018jhq,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jhq_cleaned.png
05,Unclassified,2018jri,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jri_cleaned.png
05,Unclassified,2018izr,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018izr_cleaned.png
05,Unclassified,2018jms,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jms_cleaned.png
05,Unclassified,2018jad,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jad_cleaned.png
05,Unclassified,2018jej,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jej_cleaned.png
05,Unclassified,2018izt,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018izt_cleaned.png
05,Unclassified,2018kah,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018kah_cleaned.png
05,Unclassified,2018jgq,https://tess.mit.edu/public/tesstransients/images/sector05/lc_2018jgq_cleaned.png
06,Unclassified,2018kwm,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kwm_cleaned.png
06,Unclassified,2019gn,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2019gn_cleaned.png
06,Unclassified,2019coz,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2019coz_cleaned.png
06,Unclassified,2018lot,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018lot_cleaned.png
06,Unclassified,2019jom,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2019jom_cleaned.png
06,Unclassified,2018jro,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018jro_cleaned.png
06,Unclassified,2018jtu,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018jtu_cleaned.png
06,Unclassified,2018kib,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kib_cleaned.png
06,Unclassified,2018kif,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kif_cleaned.png
06,Unclassified,2018kih,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kih_cleaned.png
06,Unclassified,2018knt,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018knt_cleaned.png
06,Unclassified,2018krh,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018krh_cleaned.png
06,Unclassified,2018ksr,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018ksr_cleaned.png
06,Unclassified,2018lad,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018lad_cleaned.png
06,Unclassified,2018lml,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018lml_cleaned.png
06,Unclassified,2019rj,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2019rj_cleaned.png
06,Unclassified,2018jtv,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018jtv_cleaned.png
06,Unclassified,2018kao,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kao_cleaned.png
06,Unclassified,2018kce,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kce_cleaned.png
06,Unclassified,2018kig,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kig_cleaned.png
06,Unclassified,2018kqk,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kqk_cleaned.png
06,Unclassified,2018kqz,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kqz_cleaned.png
06,Unclassified,2018krw,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018krw_cleaned.png
06,Unclassified,2018ksi,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018ksi_cleaned.png
06,Unclassified,2019gg,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2019gg_cleaned.png
06,Unclassified,2018lit,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018lit_cleaned.png
06,Unclassified,2019iy,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2019iy_cleaned.png
06,Unclassified,2018kcu,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kcu_cleaned.png
06,Unclassified,2018kvc,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kvc_cleaned.png
06,Unclassified,2018kwo,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kwo_cleaned.png
06,Unclassified,2019ez,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2019ez_cleaned.png
06,Unclassified,2019fp,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2019fp_cleaned.png
06,Unclassified,2018kbq,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kbq_cleaned.png
06,Unclassified,2018kgg,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kgg_cleaned.png
06,Unclassified,2019jh,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2019jh_cleaned.png
06,Unclassified,2018kjp,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kjp_cleaned.png
06,Unclassified,2018kpc,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kpc_cleaned.png
06,Unclassified,2019gb,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2019gb_cleaned.png
06,Unclassified,2019kt,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2019kt_cleaned.png
06,Unclassified,2018kuo,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kuo_cleaned.png
06,Unclassified,2018kuv,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kuv_cleaned.png
06,Unclassified,2018kvr,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kvr_cleaned.png
06,Unclassified,2019lo,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2019lo_cleaned.png
06,Unclassified,2018knl,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018knl_cleaned.png
06,Unclassified,2018lra,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018lra_cleaned.png
06,Unclassified,2019kh,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2019kh_cleaned.png
06,Unclassified,2018jsl,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018jsl_cleaned.png
06,Unclassified,2018lmt,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018lmt_cleaned.png
06,Unclassified,2019aal,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2019aal_cleaned.png
06,Unclassified,2019aam,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2019aam_cleaned.png
06,Unclassified,2019um,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2019um_cleaned.png
06,Unclassified,2018kvz,https://tess.mit.edu/public/tesstransients/images/sector06/lc_2018kvz_cleaned.png
07,Unclassified,2019aen,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019aen_cleaned.png
07,Unclassified,2019tq,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019tq_cleaned.png
07,Unclassified,2019wz,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019wz_cleaned.png
07,Unclassified,2019cgy,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019cgy_cleaned.png
07,Unclassified,2019fwt,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019fwt_cleaned.png
07,Unclassified,2019gpp,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019gpp_cleaned.png
07,Unclassified,2019jcv,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019jcv_cleaned.png
07,Unclassified,2019jfd,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019jfd_cleaned.png
07,Unclassified,2019aay,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019aay_cleaned.png
07,Unclassified,2019aeu,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019aeu_cleaned.png
07,Unclassified,2019ts,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019ts_cleaned.png
07,Unclassified,2019jgh,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019jgh_cleaned.png
07,Unclassified,2019jit,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019jit_cleaned.png
07,Unclassified,2019jor,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019jor_cleaned.png
07,Unclassified,2019joy,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019joy_cleaned.png
07,Unclassified,2019jpm,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019jpm_cleaned.png
07,Unclassified,2019jpo,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019jpo_cleaned.png
07,Unclassified,2019agu,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019agu_cleaned.png
07,Unclassified,2019aci,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019aci_cleaned.png
07,Unclassified,2019alv,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019alv_cleaned.png
07,Unclassified,2019xe,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019xe_cleaned.png
07,Unclassified,2019aih,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019aih_cleaned.png
07,Unclassified,2019abc,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019abc_cleaned.png
07,Unclassified,2019pm,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019pm_cleaned.png
07,Unclassified,2019pv,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019pv_cleaned.png
07,Unclassified,2019aib,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019aib_cleaned.png
07,Unclassified,2019ait,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019ait_cleaned.png
07,Unclassified,2019any,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019any_cleaned.png
07,Unclassified,2019ajf,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019ajf_cleaned.png
07,Unclassified,2019aby,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019aby_cleaned.png
07,Unclassified,2019aaq,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019aaq_cleaned.png
07,Unclassified,2019ach,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019ach_cleaned.png
07,Unclassified,2019aeg,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019aeg_cleaned.png
07,Unclassified,2019ahk,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019ahk_cleaned.png
07,Unclassified,2019aan,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019aan_cleaned.png
07,Unclassified,2019alk,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019alk_cleaned.png
07,Unclassified,2019ank,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019ank_cleaned.png
07,Unclassified,2019anp,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019anp_cleaned.png
07,Unclassified,2019ayz,https://tess.mit.edu/public/tesstransients/images/sector07/lc_2019ayz_cleaned.png
08,Unclassified,2019bet,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019bet_cleaned.png
08,Unclassified,2019beu,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019beu_cleaned.png
08,Unclassified,2019caa,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019caa_cleaned.png
08,Unclassified,2019ohj,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019ohj_cleaned.png
08,Unclassified,2019apo,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019apo_cleaned.png
08,Unclassified,2019bfz,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019bfz_cleaned.png
08,Unclassified,2019aph,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019aph_cleaned.png
08,Unclassified,2019bap,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019bap_cleaned.png
08,Unclassified,2019beb,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019beb_cleaned.png
08,Unclassified,2019jrr,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019jrr_cleaned.png
08,Unclassified,2019arw,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019arw_cleaned.png
08,Unclassified,2019bes,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019bes_cleaned.png
08,Unclassified,2019chn,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019chn_cleaned.png
08,Unclassified,2019cjm,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019cjm_cleaned.png
08,Unclassified,2019alb,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019alb_cleaned.png
08,Unclassified,2019alj,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019alj_cleaned.png
08,Unclassified,2019alq,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019alq_cleaned.png
08,Unclassified,2019ane,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019ane_cleaned.png
08,Unclassified,2019aqe,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019aqe_cleaned.png
08,Unclassified,2019azi,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019azi_cleaned.png
08,Unclassified,2019bcu,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019bcu_cleaned.png
08,Unclassified,2019auk,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019auk_cleaned.png
08,Unclassified,2019bgp,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019bgp_cleaned.png
08,Unclassified,2019axh,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019axh_cleaned.png
08,Unclassified,2019bgo,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019bgo_cleaned.png
08,Unclassified,2019atc,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019atc_cleaned.png
08,Unclassified,2019bca,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019bca_cleaned.png
08,Unclassified,2019bfb,https://tess.mit.edu/public/tesstransients/images/sector08/lc_2019bfb_cleaned.png
