         BTJD             TJD             cts           e_cts             bkg       bkg_model            bkg2          e_bkg2
     2307.69659      2307.68768       -641.1314       1621.1642      -8515.1539        826.3593      -3345.1550       1621.1642
     2307.70353      2307.69462       7779.7648       1613.7532      -7126.4021        817.1213       1528.0591       1613.7532
     2307.71048      2307.70157        571.2232       1612.4110     -14672.2208        826.3593        315.4442       1612.4110
     2307.71742      2307.70851       9240.6302       1607.6362     -10882.0521        861.7847       1762.8039       1607.6362
     2307.72437      2307.71546       9926.2894       1593.0544      -8124.2319        826.3593       1711.8075       1593.0544
     2307.73131      2307.72240       8666.4894       1594.8009     -16921.0805        826.3593        817.1213       1594.8009
     2307.73826      2307.72935       5891.9273       1583.0267     -17190.7635        861.7847       1649.9551       1583.0267
     2307.74520      2307.73629       4712.4102       1571.9614      -7326.8267        861.7847      -1481.1666       1571.9614
     2307.75215      2307.74323       6424.8289       1569.4794      -9564.4180        861.7847       1195.7129       1569.4794
     2307.75909      2307.75018      10886.6881       1556.4985     -15086.0390        861.7847        861.7847       1556.4985
     2307.76603      2307.75712       -175.4250       1552.1993     -11974.1118        826.3593      -1462.4487       1552.1993
     2307.77298      2307.76407      10863.8440       1553.1085     -13439.5602        861.7847        826.3593       1553.1085
     2307.77992      2307.77101       7632.9611       1533.7841     -12236.6613        915.3165       2238.2893       1533.7841
     2307.78687      2307.77796      13412.4752       1529.6578      -7890.0999        935.7815       2551.5675       1529.6578
     2307.79381      2307.78490       6580.1795       1537.7826     -12475.2880        935.7815       -637.8715       1537.7826
     2307.80076      2307.79185       1862.6934       1527.0087     -10689.7343        915.3165       2289.9703       1527.0087
     2307.80770      2307.79879       4140.3428       1507.7006     -12708.5458        861.7847       1919.2091       1507.7006
     2307.81465      2307.80573       3377.8952       1512.9368      -9119.5307        826.3593       2030.0858       1512.9368
     2307.82159      2307.81268       5507.5897       1530.4192      -8790.1292        826.3593       1030.3079       1530.4192
     2307.82854      2307.81962       7862.0612       1521.1527     -11631.3286        826.3593      -2436.7419       1521.1527
     2307.83548      2307.82657        327.7149       1538.2808     -10406.1279        826.3593      -1805.0311       1538.2808
     2307.84242      2307.83351       5098.4659       1522.3761     -10003.0493        861.7847       -544.1863       1522.3761
     2307.84937      2307.84046       7812.5448       1525.4569     -11054.9282        826.3593       1618.4650       1525.4569
     2307.85631      2307.84740       5322.3158       1528.2603      -8606.3335        826.3593       -503.9610       1528.2603
     2307.86326      2307.85435       5113.8894       1521.6574     -11525.8022        826.3593      -1498.6022       1521.6574
     2307.87020      2307.86129      11229.4997       1529.0726      -8592.8061        826.3593       1619.0828       1529.0726
     2307.87715      2307.86823       6951.7407       1518.3784      -8988.7747        817.1213       3063.2453       1518.3784
     2307.88409      2307.87518       2993.2858       1507.1586      -7106.8468        817.1213      -1710.5765       1507.1586
     2307.89104      2307.88212       9712.1924       1500.2725     -10631.1158        150.3174       -458.9039       1500.2725
     2307.89798      2307.88907       8511.6330       1486.3689      -9019.5535       -143.8027        935.7815       1486.3689
     2307.90493      2307.89601       7673.8054       1485.1135      -9702.2509       -143.8027       -143.8027       1485.1135
     2307.91187      2307.90296       6399.2234       1486.3395      -3425.0369       -251.8221       3145.2519       1486.3395
     2307.91881      2307.90990       9339.7294       1487.7922      -6570.6779       -143.8027      -1145.5082       1487.7922
     2307.92576      2307.91685       8071.7939       1461.3116      -6086.2159       -143.8027        150.3174       1461.3116
     2307.93270      2307.92379       6964.8380       1458.9676      -1844.3856       -251.8221       1665.9191       1458.9676
     2307.93965      2307.93073       8591.1871       1450.7867      -5045.9295       -251.8221        915.3165       1450.7867
     2307.94659      2307.93768       7145.7489       1445.4076       2438.1189       -251.8221       2088.2432       1445.4076
     2307.95354      2307.94462       3079.8073       1444.8548       3697.5870       -251.8221       1491.8169       1444.8548
     2307.96048      2307.95157       3011.2655       1428.4784        640.9189       -287.6249       -830.0127       1428.4784
     2307.96743      2307.95851       4094.6239       1432.1278       3316.5199       -251.8221       -287.6249       1432.1278
     2307.97437      2307.96546       3535.8031       1428.4966       8297.9758       -251.8221      -2047.7354       1428.4966
     2307.98131      2307.97240       2189.4796       1422.7656       8643.5192       -287.6249      -1586.7341       1422.7656
     2307.98826      2307.97935       3066.6149       1420.4339       9510.9512       -435.5932       -251.8221       1420.4339
     2307.99520      2307.98629       5827.6619       1403.7728       9108.0361       -435.5932       2323.2459       1403.7728
     2308.00215      2307.99323       8711.2602       1411.4986       9723.1327       -344.8139        981.6528       1411.4986
     2308.00909      2308.00018        337.4887       1416.2921       9995.7298       -344.8139      -1465.0833       1416.2921
     2308.01604      2308.00712       1977.6977       1419.7516      10150.4012       -344.8139      -2889.7385       1419.7516
     2308.02298      2308.01407       3750.0661       1407.0533      13633.8069       -435.5932       1356.0181       1407.0533
     2308.02993      2308.02101       7508.5328       1423.8757      11341.7823       -344.8139       -618.3395       1423.8757
     2308.03687      2308.02796       5335.4057       1426.7755      12965.5607       -344.8139       -435.5932       1426.7755
     2308.04382      2308.03490       6094.6465       1419.5952      11755.7787       -367.5077       -646.0980       1419.5952
     2308.05076      2308.04185       4520.4893       1415.0689      12946.9723       -435.5932      -1129.2124       1415.0689
     2308.05770      2308.04879       3800.6368       1430.8691      17463.1560       -367.5077      -2476.9186       1430.8691
     2308.06465      2308.05573      10427.5954       1423.1285      15445.9513       -344.8139        936.8683       1423.1285
     2308.07159      2308.06268       4032.6575       1416.5470      17496.3606       -344.8139      -1004.0668       1416.5470
     2308.07854      2308.06962       8961.0919       1425.1939      19520.6758       -367.5077       -102.7644       1425.1939
     2308.08548      2308.07657       7910.2756       1408.0531      18098.2595       -429.3711         83.6431       1408.0531
     2308.09243      2308.08351       6120.9387       1417.8475      19455.0241       -429.3711      -2160.3318       1417.8475
     2308.09937      2308.09046       7855.7151       1640.8948      20229.7269       -429.3711       -943.9343       1640.8948
     2308.10632      2308.09740       7036.1603       1621.3313      23217.1899       -435.5932       -232.1398       1621.3313
     2308.11326      2308.10435      11415.3714       1626.0085      18908.6623       -435.5932       3393.6146       1626.0085
     2308.12021      2308.11129       2078.9350       1602.9218      24635.4263       -456.5898      -3077.0891       1602.9218
     2308.12715      2308.11823       2641.3342       1604.5539      24622.5011       -618.3395       2048.6592       1604.5539
     2308.13409      2308.12518       1936.2041       1593.6095      23257.0603       -618.3395       1513.7505       1593.6095
     2308.14104      2308.13212       -634.5042       1597.2476      24136.6355       -618.3395      -1878.6381       1597.2476
     2308.14798      2308.13907       1403.7791       1592.1925      25754.4889       -618.3395      -1425.1129       1592.1925
     2308.15493      2308.14601       5025.6869       1580.0988      21958.7361       -618.3395       -274.3008       1580.0988
     2308.16187      2308.15296       5875.1067       1548.3113      19479.9800       -618.3395       -344.8139       1548.3113
     2308.16882      2308.15990       8346.0269       1563.8073      21890.7240       -618.3395       -925.3458       1563.8073
     2308.17576      2308.16685       3273.2479       1555.9174      19259.6921       -618.3395      -1144.1001       1555.9174
     2308.18271      2308.17379       1051.4633       1532.0213      19003.5432       -456.5898      -5589.1172       1532.0213
     2308.18965      2308.18073      11575.6173       1526.2975      19194.9532       -435.5932       3146.4818       1526.2975
     2308.19659      2308.18768       5689.0050       1516.2559      18863.8224       -456.5898       -367.5077       1516.2559
     2308.20354      2308.19462       6743.9754       1512.3062      21069.7463       -456.5898       -456.5898       1512.3062
     2308.21048      2308.20157      10586.5694       1514.0858      24387.1654       -456.5898       -932.5147       1514.0858
     2308.21743      2308.20851       6198.2993       1480.8903      21134.7274       -429.3711        -59.3091       1480.8903
     2308.22437      2308.21546       7019.3701       1477.3355      21696.2836       -429.3711        970.5835       1477.3355
     2308.23132      2308.22240       5992.2841       1294.8876      19056.6861       -429.3711       1375.0802       1294.8876
     2308.23826      2308.22935       6163.5849       1270.6443      17305.3129       -429.3711       -429.3711       1270.6443
     2308.24521      2308.23629       6652.7078       1280.1289      17686.8759       -367.5077       -988.9054       1280.1289
     2308.25215      2308.24323       5272.5898       1271.1602      19765.5430       -367.5077       -994.1870       1271.1602
     2308.25910      2308.25018       2282.2806       1274.8423      17525.8240       -367.5077       -211.2513       1274.8423
     2308.26604      2308.25712       4204.3614       1457.9021      19591.5333       -367.5077       -803.2676       1457.9021
     2308.27298      2308.26407       7323.5949       1468.5201      22557.7671       -344.8139       1518.3120       1468.5201
     2308.27993      2308.27101       5872.1835       1256.8507      15909.2461       -344.8139      -2164.1234       1256.8507
     2308.28687      2308.27796       3944.2643       1453.4733      20785.4039       -367.5077      -2267.7080       1453.4733
     2308.29382      2308.28490       4928.1699       1438.4552      24128.4570       -344.8139      -1526.5127       1438.4552
     2308.30076      2308.29185       4247.0364       1242.4977      18574.3956       -367.5077        -79.5030       1242.4977
     2308.30771      2308.29879       5755.3427       1234.3693      17711.2645       -367.5077       -659.1443       1234.3693
     2308.31465      2308.30573       3554.9451       1238.7127      17139.8159       -367.5077      -1519.3681       1238.7127
     2308.32160      2308.31268       4754.9383       1223.0643      17711.6470       -344.8139       1010.3879       1223.0643
     2308.32854      2308.31962       1703.5763       1213.4965      18927.9746       -367.5077        438.5746       1213.4965
     2308.33549      2308.32657       1130.1964       1213.8958      14262.5156       -367.5077       -252.6891       1213.8958
     2308.34243      2308.33351       7398.4618       1203.3738      13686.9530       -331.7134       1222.0162       1203.3738
     2308.34937      2308.34046       6813.0966       1215.1859      15282.5195       -331.7134         29.9683       1215.1859
     2308.35632      2308.34740       2827.8635       1197.1562      12333.3712       -264.3172      -1477.7052       1197.1562
     2308.36326      2308.35435       1692.9577       1204.2390      14190.1821       -264.3172      -1063.0771       1204.2390
     2308.37021      2308.36129       6642.1639       1198.4042      15035.0618       -264.3172        932.2605       1198.4042
     2308.37715      2308.36823       5521.5007       1201.2856      14121.3970       -264.3172       -252.3830       1201.2856
     2308.38410      2308.37518       5668.1333       1185.1028      10818.2876       -252.6891      -2398.1220       1185.1028
     2308.39104      2308.38212       5814.0302       1184.5782      13938.3560       -252.6891       -795.8185       1184.5782
     2308.39799      2308.38907       5866.7835       1171.8509      12759.6391       -264.3172       -145.5656       1171.8509
     2308.40493      2308.39601       4159.2831       1162.9617      15770.5197       -267.5027        381.2063       1162.9617
     2308.41188      2308.40296       6842.9993       1152.2755      14782.7395       -267.5027       -128.3159       1152.2755
     2308.41882      2308.40990       5196.1744       1166.3207      11793.4439       -267.5027       -264.3172       1166.3207
     2308.42576      2308.41685        350.5676       1148.2238      12966.9522       -267.5027       -841.6650       1148.2238
     2308.43271      2308.42379       5896.0869       1146.4314      12900.6815       -267.5027       1532.6776       1146.4314
     2308.43965      2308.43073       7046.4128       1137.0934      15884.7486       -264.3172        744.0414       1137.0934
     2308.44660      2308.43768       3795.4074       1134.7167      13427.4230       -267.5027      -1800.2248       1134.7167
     2308.45354      2308.44462       5097.4100       1135.0240      12662.1457       -267.5027        558.3288       1135.0240
     2308.46049      2308.45157       2169.5189       1114.4698      12613.5541       -264.3172      -2178.1238       1114.4698
     2308.46743      2308.45851       2481.9877       1116.6415      12574.6836       -264.3172       1273.4491       1116.6415
     2308.47438      2308.46546       1136.8464       1116.0957      15143.7398       -267.5027      -1327.0038       1116.0957
     2308.48132      2308.47240       3692.3080       1112.9293       9677.2330       -267.5027       -331.7134       1112.9293
     2308.48827      2308.47935       4001.2689       1106.5843      10242.8299       -264.3172      -1632.1269       1106.5843
     2308.49521      2308.48629       4797.0639       1109.6505      10239.1341       -267.5027        895.0958       1109.6505
     2308.50215      2308.49323       4125.4023       1111.0013       8967.0991       -331.7134       -123.2991       1111.0013
     2308.50910      2308.50018       4586.8997       1106.2251       8716.9072       -401.2299      -1780.1850       1106.2251
     2308.51604      2308.50712       6350.9732       1103.0608       9809.2294       -497.6419        209.3570       1103.0608
     2308.52299      2308.51407       2986.4149       1108.7633       8204.6654       -530.6959       -183.3172       1108.7633
     2308.52993      2308.52101       6344.1320       1122.2875      10803.3989       -530.6959       -530.6959       1122.2875
     2308.53688      2308.52796       4359.7065       1127.8216      13250.7444       -530.6959       -915.2447       1127.8216
     2308.54382      2308.53490       7481.4649       1106.3550      11456.5586       -686.9521        171.7348       1106.3550
     2308.55077      2308.54185       8794.5906       1095.7781      11874.9843       -686.9521       2831.1843       1095.7781
     2308.55771      2308.54879       6204.6477       1099.3630      10370.2726       -608.9172      -1252.7361       1099.3630
     2308.56465      2308.55573       7995.4665        950.0943       8121.5961       -530.6959       -267.5027        950.0943
     2308.57160      2308.56268       3566.6106        934.4689       5803.1926       -530.6959       -401.2299        934.4689
     2308.57854      2308.56962       1816.8079        930.9731       5772.6526       -608.9172      -2120.2536        930.9731
     2308.58549      2308.57657       2107.5226        941.1498       7531.4734       -608.9172      -2257.7111        941.1498
     2308.59243      2308.58351       6783.1912       1082.6811       9526.2155       -686.9521       1060.1148       1082.6811
     2308.59938      2308.59046       5507.3984        945.9851       8024.9187       -608.9172        124.8676        945.9851
     2308.60632      2308.59740       4236.0324        950.8027      10494.0015       -608.9172      -1363.0855        950.8027
     2308.61327      2308.60435       1055.7650        944.4739       9669.6035       -608.9172      -1980.4452        944.4739
     2308.62021      2308.61129       4278.6417        926.0895       8853.4575       -530.6959        376.4824        926.0895
     2308.62716      2308.61823       3405.5480        946.5491      10829.8523       -530.6959      -2066.4472        946.5491
     2308.63410      2308.62518       2225.8647        932.9585       8570.8227       -530.6959       -497.6419        932.9585
     2308.64104      2308.63212       2093.2424        930.2627       9111.0690       -608.9172      -1473.2091        930.2627
     2308.64799      2308.63907       6593.9136        934.8225       6330.4578       -530.6959        490.7764        934.8225
     2308.65493      2308.64601       2163.5206        920.2987       7770.6536       -530.6959       -937.4583        920.2987
     2308.66188      2308.65296       1455.1225        923.3551       6933.6686       -497.6419       -686.9521        923.3551
     2308.66882      2308.65990       4162.6118        994.7928       6045.0656       -497.6419       -696.4830        994.7928
     2308.67577      2308.66685       2152.8095        915.4511       8377.2392       -497.6419      -1502.2613        915.4511
     2308.68271      2308.67379       4939.5485        922.3770       7439.6848       -497.6419       -807.8264        922.3770
     2308.68966      2308.68073       3291.2058        920.6472       7731.8379       -497.6419      -1128.7054        920.6472
     2308.69660      2308.68768       3009.4988        921.0035       7654.3488       -530.6959      -2404.9590        921.0035
     2308.70355      2308.69462       3779.0172       1013.3134      10156.2724       -497.6419      -2313.9109       1013.3134
     2308.71049      2308.70157       8105.0254       1013.3187       8741.3414       -497.6419       -427.7090       1013.3187
     2308.71743      2308.70851       5738.8130       1013.4811       7909.9353       -497.6419       -608.9172       1013.4811
     2308.72438      2308.71546       7444.1420        997.8010       7673.6168       -497.6419       1235.8612        997.8010
     2308.73132      2308.72240       7388.5952       1005.0868       9036.7571       -497.6419        498.1994       1005.0868
     2308.73827      2308.72935       7569.9463        999.8990       9055.4029       -497.6419      -2040.6945        999.8990
     2308.74521      2308.73629       5048.5041        998.1766       9787.7154       -608.9172        402.9310        998.1766
     2308.75216      2308.74323       3678.6527        990.3664       9572.8023       -608.9172       -975.3696        990.3664
     2308.75910      2308.75018       7153.3428        981.2519       7467.2908       -497.6419       2840.7244        981.2519
     2308.76605      2308.75712       3955.7601        978.8019       8572.7073       -497.6419       1122.1034        978.8019
     2308.77299      2308.76407       5445.8445        975.2827       7676.7382       -497.6419       1167.5330        975.2827
     2308.77993      2308.77101       4807.2387        965.0881       9420.2019       -497.6419        438.4002        965.0881
     2308.78688      2308.77796       4290.4995        919.5752       7619.9052       -427.7090        167.2080        919.5752
     2308.79382      2308.78490       4649.9184        929.9689       6275.5320       -427.7090      -1292.9743        929.9689
     2308.80077      2308.79185       3495.9309        916.1468       7300.0847       -427.7090       -770.0635        916.1468
     2308.80771      2308.79879       5645.5068        904.8823       5464.0171       -357.5937       1167.6429        904.8823
     2308.81466      2308.80573       2899.7093        914.2723       5715.0685       -333.2865        -35.6347        914.2723
     2308.82160      2308.81268       4067.8748        911.3576       5585.7055       -333.2865       -333.2865        911.3576
     2308.82855      2308.81962       4192.5221        913.5945       5863.0587       -185.8612        119.5088        913.5945
     2308.83549      2308.82657       7852.3355        899.4663       5582.7832       -153.3022       2094.0452        899.4663
     2308.84244      2308.83351       2639.0752        899.8417       6290.1992       -153.3022       -752.5330        899.8417
     2308.84938      2308.84046       5190.1277        904.0998       4515.7130       -153.3022        784.0787        904.0998
     2308.85632      2308.84740       7006.9047        900.9778       2687.0367       -153.3022      -1030.3055        900.9778
     2308.86327      2308.85435       7915.1865        903.1145       4288.1925       -137.9148        381.2953        903.1145
     2308.87021      2308.86129       2907.2985        898.1992       4943.3844       -117.5731      -2368.9255        898.1992
     2308.87716      2308.86823       5670.4184        900.8196       5182.1529        -35.6347        558.5958        900.8196
     2308.88410      2308.87518       4987.9736        899.0641       4188.6175        -35.6347        634.1707        899.0641
     2308.89105      2308.88212       3206.7976        901.8173       4905.7642        -35.6347       -863.1447        901.8173
     2308.89799      2308.88907       3221.0963        896.0451       5713.9991       -117.5731       1450.8744        896.0451
     2308.90494      2308.89601       3070.4486        888.3056       3826.6041       -117.5731       -973.8146        888.3056
     2308.91188      2308.90296       1324.9782        894.4109       6389.0106        -76.1979      -1281.0025        894.4109
     2308.91883      2308.90990       4137.3615        895.5821       6096.6813       -117.5731       -357.5937        895.5821
     2308.92577      2308.91685       3057.4313        888.8184       5614.4408       -113.4139        569.1873        888.8184
     2308.93271      2308.92379       5715.0994        889.3995       5177.1983       -117.5731       1383.5076        889.3995
     2308.93966      2308.93073       -110.6440        877.4730       6843.6719       -117.5731      -1743.8931        877.4730
     2308.94660      2308.93768       5081.1176        866.6261       4229.6713       -137.9148        963.9618        866.6261
     2308.95355      2308.94462       4458.7049        869.1933       4324.9639       -137.9148        482.8525        869.1933
     2308.96049      2308.95157       1481.9128        864.0581       6472.0167       -153.3022       -745.7253        864.0581
     2308.96744      2308.95851       6720.7745        873.2966       5099.0246       -153.3022       1172.3264        873.2966
     2308.97438      2308.96546       6117.8291        862.2241       1941.1356       -153.3022         40.4846        862.2241
     2308.98133      2308.97240       4378.5326        863.9006       3526.8672       -185.8612       -185.8612        863.9006
     2308.98827      2308.97935       4373.9637        853.2958       2523.4836       -333.2865       -117.5731        853.2958
     2308.99522      2308.98629       4176.6664        863.7336       4551.4912       -357.3470       -153.3022        863.7336
     2309.00216      2308.99323       2478.1301        841.4455       4132.0834       -357.5937      -2036.8587        841.4455
     2309.00910      2309.00018       2305.6895        854.0719       4446.1002       -358.9353      -1919.4994        854.0719
     2309.01605      2309.00712       2450.1066        846.0866       3378.3502       -358.9353      -1649.5867        846.0866
     2309.02299      2309.01407       2773.9106        852.9790       3304.2672       -379.1282       -137.9148        852.9790
     2309.02994      2309.02101       3608.6480        846.1049       4871.7126       -379.1282        540.8689        846.1049
     2309.03688      2309.02796       2853.0786        834.3697       3574.4205       -379.1282        171.9321        834.3697
     2309.04383      2309.03490       2476.0384        841.0814       2547.8082       -379.1282       -401.6030        841.0814
     2309.05077      2309.04185       3651.9995        841.0121       4072.8904       -379.1282       -768.8635        841.0121
     2309.05772      2309.04879       2280.4137        831.2594       2976.6883       -398.1779      -1625.1498        831.2594
     2309.06466      2309.05573       4139.7882        836.6719       3451.0609       -379.1282         32.7981        836.6719
     2309.07161      2309.06268       4280.5682        841.3950       2979.0628       -379.1282        -76.1979        841.3950
     2309.07855      2309.06962       3740.8569        843.0030       3086.3559       -358.9353       -357.3470        843.0030
     2309.08549      2309.07657       4834.0244        839.7823       1901.4237       -358.9353       -113.4139        839.7823
     2309.09244      2309.08351       2904.2377        842.9206       4716.9462       -379.1282       -994.9229        842.9206
     2309.09938      2309.09046       3650.6472        830.5371       2267.1709       -398.1779        -41.3245        830.5371
     2309.10633      2309.09740        840.9777        835.5983       3850.4703       -401.6030      -2287.0536        835.5983
     2309.11327      2309.10435       3074.0269        821.8863       2034.0685       -398.1779        443.6665        821.8863
     2309.12022      2309.11129        727.9559        833.6716       3665.3275       -398.1779       -851.5823        833.6716
     2309.12716      2309.11823       4214.1657        810.3983       3696.4957       -398.1779       -803.6345        810.3983
     2309.13411      2309.12518       1821.2883        808.4863       3664.5579       -398.1779      -1252.9872        808.4863
     2309.14105      2309.13212       3949.5504        813.0745       3231.7620       -398.1779       -777.0981        813.0745
     2309.14799      2309.13907       2506.1997        811.8878       1382.1427       -398.1779       -358.9353        811.8878
     2309.15494      2309.14601       5129.0465        802.3844       1952.8213       -401.6030       -379.1282        802.3844
     2309.16188      2309.15296       3831.8621        816.9626       1643.0159       -471.9765      -1448.2263        816.9626
     2309.16883      2309.15990       2438.8621        810.2289       2838.1346       -505.1054      -1782.1992        810.2289
     2309.17577      2309.16685       3026.5650        792.9283       2281.6731       -505.1054      -1046.5832        792.9283
     2309.18272      2309.17379       2040.4570        793.0472        831.3329       -505.1054      -1563.9383        793.0472
     2309.18966      2309.18073       4299.9042        796.2021       1513.1988       -505.1054       -471.9765        796.2021
     2309.19661      2309.18768       4326.3062        806.0715       1160.4165       -628.7552         78.4471        806.0715
     2309.20355      2309.19462       4015.3152        821.8590       1885.4686       -628.7552      -1885.9557        821.8590
     2309.21050      2309.20157       4342.3045        818.5274        972.5105       -628.7552       1191.2938        818.5274
     2309.21744      2309.20851       4381.6638        821.0672        669.0595       -641.3992       -398.1779        821.0672
     2309.22438      2309.21546       4941.3589        822.6938        452.8890       -628.7552       -288.9166        822.6938
     2309.23133      2309.22240       4903.6816        825.5497       1693.3529       -628.7552        891.8724        825.5497
     2309.23827      2309.22935       4735.1734        829.1953       1500.4341       -628.7552        825.8496        829.1953
     2309.24522      2309.23629       4215.6307        830.2646       3214.1538       -641.3992       -880.4417        830.2646
     2309.25216      2309.24323       4014.6157        834.0208       2380.7006       -641.3992      -1780.2008        834.0208
     2309.25911      2309.25018       2035.3748        833.2732       2533.4343       -641.3992       -505.1054        833.2732
     2309.26605      2309.25712       4009.3893        850.9609       1803.9850       -628.7552      -1045.0367        850.9609
     2309.27300      2309.26407       3213.7256        647.1662       1704.6097       -628.7552        316.9852        647.1662
     2309.27994      2309.27101       4478.1030        830.7044        992.8409       -505.1054       -118.8123        830.7044
     2309.28689      2309.27796       3697.2844        826.3237       2051.5729       -505.1054        399.3747        826.3237
