         BTJD             TJD             cts           e_cts             bkg       bkg_model            bkg2          e_bkg2
     1711.94922      1711.93796       1511.2575       1248.4902       2769.3871        316.4153       -385.3811       1248.4902
     1711.97005      1711.95879       -435.7871       1249.5708        259.6792        316.4153        368.2271       1249.5708
     1711.99089      1711.97962       4075.1851       1248.9762       1044.4465        316.4153       2385.9730       1248.9762
     1712.01172      1712.00046        866.7247       1248.4304        409.3500        316.4153        769.5331       1248.4304
     1712.03255      1712.02129       3183.5909       1248.3058       2633.6806        368.2271       -497.3131       1248.3058
     1712.05339      1712.04212       -406.6950       1244.0272       1061.2912        377.8447       -896.4873       1244.0272
     1712.07422      1712.06296      -1899.5416       1245.8727       1906.1106        425.4306      -2219.5687       1245.8727
     1712.09505      1712.08379         71.1578       1246.6366       -400.5963        425.4306       -808.3498       1246.6366
     1712.11589      1712.10462         91.4940       1246.9341       1867.1172        377.8447       -212.1041       1246.9341
     1712.13672      1712.12546       2033.8523       1248.5639        745.9029        425.4306       -922.3249       1248.5639
     1712.15756      1712.14629       3770.8989       1246.2346       1013.5443        425.4306        498.8809       1246.2346
     1712.17839      1712.16712        -56.1577       1249.8225       -340.0534        425.4306        377.8447       1249.8225
     1712.19922      1712.18796       1317.9718       1251.6183       -381.6503        425.4306      -1675.0317       1251.6183
     1712.22006      1712.20879       3100.2378       1251.9541      -1177.0871        425.4306       -133.4697       1251.9541
     1712.24089      1712.22962       1733.7460       1249.6316       -461.1614        377.8447         44.5513       1249.6316
     1712.26172      1712.25046       3951.8750       1250.5743       -333.4716        368.2271        868.7320       1250.5743
     1712.28256      1712.27129       1519.7927       1253.1858       1477.7833        316.4153        214.2950       1253.1858
     1712.30339      1712.29212       2243.8975       1254.4251        530.8979        316.4153       -227.1951       1254.4251
     1712.32423      1712.31296       2375.6294       1255.5651       -377.3785        316.4153       -396.2531       1255.5651
     1712.34506      1712.33379       3655.8226       1257.5207        462.8480        316.4153        425.4306       1257.5207
     1712.36589      1712.35462       1586.8655       1260.4201        570.8429        263.2342        316.4153       1260.4201
     1712.38673      1712.37546       2032.2134       1258.9755       -914.9483        263.2342       1249.2949       1258.9755
     1712.40756      1712.39629        457.0861       1260.0148       -439.4221        214.2950      -1118.5659       1260.0148
     1712.42839      1712.41712       2776.6021       1263.5728        790.9847        214.2950       2314.5929       1263.5728
     1712.44923      1712.43796       -864.5243       1265.1323        925.7843        214.2950        983.4575       1265.1323
     1712.47006      1712.45879       3807.0224       1269.6786        546.2625        214.2950       2089.6920       1269.6786
     1712.49089      1712.47962      -2845.4970       1272.4479       1457.6866        214.2950        695.3460       1272.4479
     1712.51173      1712.50046        963.0058       1275.6629       1375.9395        214.2950       1589.5672       1275.6629
     1712.53256      1712.52129      -2141.0181       1278.7117       1345.8602        102.3360       1407.9102       1278.7117
     1712.55340      1712.54212       -218.6754       1281.2541        557.5143        214.2950        881.9339       1281.2541
     1712.57423      1712.56296       3185.8207       1283.3765       -538.1151        316.4153       3131.5985       1283.3765
     1712.59506      1712.58379      -1875.2131       1291.4804      -1047.7751        377.8447      -1681.2707       1291.4804
     1712.61590      1712.60462      -1407.6241       1295.1512       3301.1977        425.4306        533.0274       1295.1512
     1712.63673      1712.62546        539.6859       1299.3753       1478.2606        498.8809       1637.7648       1299.3753
     1712.65756      1712.64629      -1387.9464       1296.0864       2311.8346        498.8809       -740.4109       1296.0864
     1712.67840      1712.66712       2045.3630       1297.2533       1669.6283        533.0274       1008.8353       1297.2533
     1712.69923      1712.68796       1308.0751       1297.9321       3330.4622        695.3460       2683.8451       1297.9321
     1712.72007      1712.70879      -3417.8698       1296.6452       2407.8184        773.0784       -581.6473       1296.6452
     1712.74090      1712.72962       -644.5369       1303.9266       1711.2975        791.9392      -1195.2877       1303.9266
     1712.76173      1712.75046      -3729.0439       1307.1277       2875.5071        791.9392      -1100.2321       1307.1277
     1712.78257      1712.77129       2764.0389       1313.9884       2224.5459        791.9392       3039.7705       1313.9884
     1712.80340      1712.79212      -4473.1325       1311.7394       2357.2736        881.9339      -5357.6455       1311.7394
     1712.82423      1712.81296       -947.6974       1316.9999       3661.6342        889.8580       1103.1292       1316.9999
     1712.84507      1712.83379      -2406.4777       1320.3222       4212.7470        983.4575       -640.7735       1320.3222
     1712.86590      1712.85462       2913.5409       1322.2801       4710.6441       1008.8353       2273.8716       1322.2801
     1712.88673      1712.87546       1492.8357       1329.0272       1852.6915       1103.1292      -1214.9335       1329.0272
     1712.90757      1712.89629         38.4855       1327.6795       3949.9814       1103.1292      -1687.6920       1327.6795
     1712.92840      1712.91712      -2736.9492       1328.8269       4268.1976       1104.9013      -1298.3711       1328.8269
     1712.94923      1712.93796        230.9482       1318.9218       3861.3606       1104.9013      -1120.8471       1318.9218
     1712.97007      1712.95879       1883.2622       1324.7959       4412.4396       1407.9102       2311.4049       1324.7959
     1712.99090      1712.97962      -1657.6807       1328.1144       2774.8572       1407.9102       2224.8274       1328.1144
     1713.01174      1713.00046      -1530.9984       1329.3581       4464.5565       1589.5672        102.3360       1329.3581
     1713.03257      1713.02129       -365.3959       1333.0614       3619.0624       1631.2934        791.9392       1333.0614
     1713.05340      1713.04212      -3608.6897       1340.7002       3258.0494       1631.2934       1631.2934       1340.7002
     1713.07424      1713.06296       -384.3380       1345.5549       4369.3942       1637.7648       3967.4801       1345.5549
     1713.09507      1713.08379       2093.1945       1349.9896       5570.8501       1637.7648       2085.5027       1349.9896
     1713.11590      1713.10462       -408.3484       1351.8617       4110.7704       2085.5027       2697.5966       1351.8617
     1713.13674      1713.12546      -1376.2741       1357.1993       2952.8676       2224.8274        -74.5738       1357.1993
     1713.15757      1713.14629      -2227.9618       1364.2605       5419.1615       2228.2293        773.0784       1364.2605
     1713.17841      1713.16712        825.1642       1355.9003       4733.1523       2228.2293        889.8580       1355.9003
     1713.19924      1713.18796        171.1237       1353.5844       3929.9251       2228.2293       2982.2875       1353.5844
     1713.22007      1713.20879       3754.3454       1353.4606       4243.8492       2224.8274       4817.1641       1353.4606
     1713.24091      1713.22962      -1346.4910       1349.0920        770.6074       2224.8274        248.8811       1349.0920
     1713.26174      1713.25046       3117.1252       1350.2698       3201.3668       2228.2293       4206.7173       1350.2698
     1713.28257      1713.27129       3721.6861       1345.4076       7866.9302       2228.2293       5248.5994       1345.4076
     1713.30341      1713.29212       1969.8408       1343.8751      -1520.8729       2224.8274       2949.4929       1343.8751
     1713.32424      1713.31296       2680.7101       1342.7617       5927.4845       2224.8274       2228.2293       1342.7617
     1713.34507      1713.33379       6563.6912       1348.2675       2011.9404       2224.8274       4009.8470       1348.2675
     1713.36591      1713.35462       1923.2017       1351.6527       2594.9737       2224.8274       1104.9013       1351.6527
     1713.38674      1713.37546       6487.2485       1360.2879        679.6656       2224.8274       6820.6248       1360.2879
     1713.40758      1713.39629       1788.5761       1363.3581       1710.6699       2228.2293       3716.5550       1363.3581
     1713.42841      1713.41712       2986.3278       1370.7730      10060.0003       2311.4049       4079.7046       1370.7730
     1713.44924      1713.43796        879.3929       1370.1801        897.7506       2697.5966       3398.5233       1370.1801
     1713.47008      1713.45879       2583.3020       1375.6947       -629.6095       2949.4929       4365.2797       1375.6947
     1713.49091      1713.47962        840.7142       1376.1690       3117.9383       2982.2875       3611.9518       1376.1690
     1713.51174      1713.50046      -3058.1710       1376.0966       9928.0190       3089.9811       3712.4607       1376.0966
     1713.53258      1713.52129      -3600.8032       1377.7615       4275.1789       3089.9811        487.2345       1377.7615
     1713.55341      1713.54212       2747.5424       1380.4420       5714.9101       3398.5233       4325.7193       1380.4420
     1713.57424      1713.56296       1583.9584       1385.2794       8386.5912       3611.9518       4541.8648       1385.2794
     1713.59508      1713.58379       2618.4611       1388.5946      11927.4479       3398.5233       3089.9811       1388.5946
     1713.61591      1713.60462       1157.0022       1390.8686      14701.3271       3611.9518       5280.3624       1390.8686
     1713.63675      1713.62546       3417.8487       1393.6949      11578.3909       3668.9761       6535.7534       1393.6949
     1713.65758      1713.64629      -2701.7856       1397.9030      15701.9898       3712.4607       1352.5003       1397.9030
     1713.67841      1713.66712       1514.2955       1401.3537      13604.9126       3716.5550       1019.8817       1401.3537
     1713.69925      1713.68796       -635.5942       1401.8837      16610.3828       3754.6149       2032.3174       1401.8837
     1713.72008      1713.70879      -1401.1647       1404.4499      11759.7003       3879.3923        327.6557       1404.4499
     1713.74091      1713.72962       2041.3643       1412.5661      11903.6208       3879.3923       4568.8879       1412.5661
     1713.76175      1713.75046       1600.3390       1407.2670      14809.5535       3879.3923       1219.8284       1407.2670
     1713.78258      1713.77129      -2613.2189       1410.9243      17055.6075       3879.3923        489.0684       1410.9243
     1713.80342      1713.79212      -5254.0423       1414.6869      25985.7830       3879.3923      -2805.8390       1414.6869
     1713.82425      1713.81296       2459.3064       1429.7235      19208.3977       4009.8470        -90.1036       1429.7235
     1713.84508      1713.83379       2738.8406       1435.7450      22930.8533       4079.7046       1832.9049       1435.7450
     1713.86592      1713.85462       2050.2061       1426.6003      27517.4043       4110.7616       3879.3923       1426.6003
     1713.88675      1713.87546       5562.4027       1427.8777      26049.3134       4120.8321       4120.8321       1427.8777
     1713.90758      1713.89629        394.7485       1425.8157      27799.7975       4120.8321       4448.9669       1425.8157
     1713.92842      1713.91712       4699.5839       1428.5525      13994.7891       4278.0064       6536.5412       1428.5525
     1713.94925      1713.93796       2657.9740       1423.7954      19698.6009       4325.7193       7657.2288       1423.7954
     1713.97008      1713.95879       1034.6245       1418.2410      15931.1247       4365.2797       4562.0116       1418.2410
     1713.99092      1713.97962       2582.3252       1404.9102      17173.7151       4448.9669       5474.1351       1404.9102
     1714.01175      1714.00046        842.9099       1402.8453      19998.2989       4541.8648       2390.1027       1402.8453
     1714.03258      1714.02129       -324.6408       1415.0107      14292.7503       4562.0116       5025.1594       1415.0107
     1714.05342      1714.04212       4770.3065       1422.5061      14581.4842       4568.8879       8625.8996       1422.5061
     1714.07425      1714.06296          8.7327       1428.8941      17066.9701       5025.1594       2685.0023       1428.8941
     1714.09509      1714.08379       3805.9066       1434.5542      12077.1033       5280.3624       3668.9761       1434.5542
     1714.11592      1714.10462       4865.9278       1440.6809      20490.3888       5474.1351       3754.6149       1440.6809
     1714.13675      1714.12546       7673.8656       1445.1501      18965.1177       5633.7417       7593.0344       1445.1501
     1714.15759      1714.14629       2690.3540       1445.9913      18864.9787       5633.7417       7035.1649       1445.9913
     1714.17842      1714.16712       5854.5386       1436.3778      19336.1336       5876.7977      12837.1810       1436.3778
     1714.19925      1714.18796       3661.7648       1441.8501      10974.5314       5876.7977       7289.4758       1441.8501
     1714.22009      1714.20879        421.8712       1427.6610      17084.1443       5876.7977       4110.7616       1427.6610
     1714.24092      1714.22962       4396.5197       1429.3049       8516.0541       5876.7977       3701.4410       1429.3049
     1714.26176      1714.25046       6877.8658       1420.1866      16636.4858       6081.1161       8655.1254       1420.1866
     1714.28259      1714.27129       5020.7880       1415.5949      11284.7171       6081.1161       7229.9320       1415.5949
     1714.30342      1714.29212       3351.2920       1413.9986      19055.5174       6081.1161      10853.0069       1413.9986
     1714.32426      1714.31296        574.6574       1402.2207      22423.7227       6536.5412       4278.0064       1402.2207
     1714.34509      1714.33379         56.6282       1407.9902      17156.6914       6756.3524       6756.3524       1407.9902
     1714.36592      1714.35462       2838.5773       1406.0836      23739.8669       6765.1745       7051.1699       1406.0836
     1714.38676      1714.37546        288.1356       1417.9522      17458.4747       6927.0902       6081.1161       1417.9522
     1714.40759      1714.39629       3451.4187       1420.4826      19355.2971       7035.1649       5876.7977       1420.4826
     1714.42842      1714.41712       3435.8690       1425.2019      19901.7056       7035.1649       7504.3683       1425.2019
     1714.44926      1714.43796       5411.6653       1441.0561      20160.3710       7051.1699       7880.5991       1441.0561
     1714.47009      1714.45879       4868.4831       1434.9327      19877.5504       7051.1699      12418.0002       1434.9327
     1714.49093      1714.47962       -543.3003       1439.0199      21901.9091       7229.9320       8539.3562       1439.0199
     1714.51176      1714.50046       3588.5652       1444.6757      19642.7810       7289.4758       9833.9279       1444.6757
     1714.53259      1714.52129       -605.8035       1447.4864      23677.5993       7504.3683       5633.7417       1447.4864
     1714.55343      1714.54212         19.5473       1459.1079      16442.4631       7593.0344       7745.7257       1459.1079
     1714.57426      1714.56296       1305.5707       1456.3558      13121.3149       7593.0344       9407.4084       1456.3558
     1714.59509      1714.58379       -822.6989       1466.4456      19518.6605       7745.7257       8627.7576       1466.4456
     1714.61593      1714.60462       2364.3663       1462.7747      25808.8865       7880.5991       6765.1745       1462.7747
     1714.63676      1714.62546       2314.9134       1473.7493      16276.1324       7954.2980       6927.0902       1473.7493
     1714.65759      1714.64629       5177.9992       1464.9581      24913.4455       8000.3139       8623.7270       1464.9581
     1714.67843      1714.66712      -2434.0202       1457.2374      28629.2649       8030.6322        276.0755       1457.2374
     1714.69926      1714.68796       3742.3980       1464.5780      19845.4793       8030.6322       4548.2390       1464.5780
     1714.72010      1714.70879        508.7019       1473.8705      23433.0471       8084.9063       3793.0599       1473.8705
     1714.74093      1714.72962       3246.8017       1476.5575      22131.5189       8089.3741      10662.8265       1476.5575
     1714.76176      1714.75046       3371.0439       1485.9983      22557.5514       8144.8842       5440.4737       1485.9983
     1714.78260      1714.77129       1401.7816       1483.2201      33296.5411       8089.3741       4619.9000       1483.2201
     1714.80343      1714.79212       2244.8841       1500.4735      22481.4153       8144.8842      11610.8211       1500.4735
     1714.82426      1714.81296       2263.0309       1501.7933      25844.4186       8089.3741       7954.2980       1501.7933
     1714.84510      1714.83379      -1350.9054       1504.7570      25618.2344       8144.8842       8499.3901       1504.7570
     1714.86593      1714.85462       2584.7132       1498.6798      37228.2015       8144.8842       8030.6322       1498.6798
     1714.88676      1714.87546       2679.3226       1508.0885      32806.2023       8499.3901      11940.2720       1508.0885
     1714.90760      1714.89629      -1931.3041       1505.4339      27331.9487       8539.3562       5191.5644       1505.4339
     1714.92843      1714.91712         50.9898       1500.5949      20716.3287       8623.7270       9751.4875       1500.5949
     1714.94927      1714.93796       1964.2574       1492.5961      24305.0622       8627.7576       9466.3889       1492.5961
     1714.97010      1714.95879       2462.7970       1484.1410      17054.8239       8993.6765      13300.3567       1484.1410
     1714.99093      1714.97962      -1407.2204       1478.4601      18594.2894       8627.7576      10338.7210       1478.4601
     1715.01177      1715.00046       2674.4183       1467.9881      20741.9442       8627.7576      12400.6282       1467.9881
     1715.03260      1715.02129       -438.9509       1477.4174       9602.4205       8623.7270       8993.6765       1477.4174
     1715.05343      1715.04212      -2426.0451       1467.4544      22461.2966       8627.7576       8084.9063       1467.4544
     1715.07427      1715.06296       1239.2686       1481.8969      19580.2864       8966.1723       8089.3741       1481.8969
     1715.09510      1715.08379       1189.1013       1498.0256      21690.8559       8966.1723      12747.7292       1498.0256
     1715.11593      1715.10462       3258.4486       1501.9530      19817.4230       8993.6765       8000.3139       1501.9530
     1715.13677      1715.12546        706.5183       1505.3071      26769.4968       9032.0049      12683.0757       1505.3071
     1715.15760      1715.14629       5397.0676       1510.2245      19132.4043       9170.0403       8144.8842       1510.2245
     1715.17844      1715.16712      -3328.5589       1506.7699      23381.8259       9466.3889      10634.7030       1506.7699
     1715.19927      1715.18796        784.7884       1507.7544      26455.2903       9466.3889      11158.6598       1507.7544
     1715.22010      1715.20879       -264.3361       1497.7622      20785.0899       9466.3889       9032.0049       1497.7622
     1715.24094      1715.22962       4077.2123       1493.7736      13810.3463       9589.7803      11072.6271       1493.7736
     1715.26177      1715.25046      -1457.9947       1483.8640      17291.5823       9466.3889       6331.3475       1483.8640
     1715.28260      1715.27129       4144.3823       1476.7177      12346.1886       9466.3889      10502.4491       1476.7177
     1715.30344      1715.29212       2328.4570       1470.9595      14727.7252       9466.3889       5243.2679       1470.9595
     1715.32427      1715.31296       2032.3083       1470.3645      23013.8582       9170.0403      11709.3498       1470.3645
     1715.34511      1715.33379       -591.6333       1478.6582      19558.1903       9170.0403       7812.5801       1478.6582
     1715.36594      1715.35462       2309.0727       1459.7847      15265.0506       9211.7839       9963.4886       1459.7847
     1715.38677      1715.37546       1305.3631       1479.0962      20061.2925       9466.3889       9170.0403       1479.0962
     1715.40761      1715.39629       2014.4666       1482.3016      13996.1105       9466.3889      13301.1930       1482.3016
     1715.42844      1715.41712       3084.5268       1491.4759      17820.5180       9589.7803       9904.2192       1491.4759
     1715.44927      1715.43796       3886.9588       1498.4676      24719.9631       9589.7803      11336.3052       1498.4676
     1715.47011      1715.45879      -6048.6907       1511.3360      29284.1616       9626.7626       5425.2883       1511.3360
     1715.49094      1715.47962       2437.8924       1500.8069      23246.0677       9626.7626       8091.9566       1500.8069
     1715.51177      1715.50046        202.0702       1518.5877      31815.8914       9589.7803       7214.0209       1518.5877
     1715.53261      1715.52129       2706.7704       1534.1001      51847.6012       9589.7803      13137.7823       1534.1001
     1715.55344      1715.54212       1367.0416       1525.1048      27791.2547       9626.7626       8966.1723       1525.1048
     1715.57428      1715.56296       -383.2244       1541.6903      60092.7277       9870.0325      12827.8177       1541.6903
     1715.59511      1715.58379       -857.8577       1545.6329      61112.5702       9904.2192      13199.3040       1545.6329
     1715.61594      1715.60462       3068.7613       1546.1947      57794.1504       9904.2192      12331.9027       1546.1947
     1715.63678      1715.62546      -3516.3137       1544.0244      31457.2085       9963.4886       9589.7803       1544.0244
     1715.67844      1715.66712       3462.8790       1539.9816      60159.7799       9963.4886      12421.8957       1539.9816
     1715.69928      1715.68796       2579.7896       1533.9306      55599.6936      10229.0899       8803.6405       1533.9306
     1715.72011      1715.70879       -212.7438       1521.8059      31109.9573      10229.0899       7735.5609       1521.8059
     1715.74094      1715.72962       5188.4729       1547.7980      30683.3476      10229.0899      10229.0899       1547.7980
     1715.76178      1715.75046       5335.8773       1530.1371      24917.7174      10502.4491       9071.8977       1530.1371
     1715.78261      1715.77129      -2621.9284       1558.9333      31508.6349      10502.4491       1494.3030       1558.9333
     1715.80345      1715.79212       2280.5238       1562.8249      30264.8155      11336.3052       3376.1254       1562.8249
     1715.82428      1715.81296       -171.4747       1576.2778      32617.0537      11603.8822       8370.2404       1576.2778
     1715.84511      1715.83379      -1358.0881       1563.5470      35620.6743      11709.3498       7913.0723       1563.5470
     1715.86595      1715.85462      -1304.7833       1589.9858      35556.1618      12004.6645       9211.7839       1589.9858
     1715.88678      1715.87546      -2022.7036       1590.9493      35069.6243      12004.6645      12844.6376       1590.9493
     1715.90761      1715.89629       2260.0015       1589.0609      34000.7998      12004.6645      12730.0601       1589.0609
     1715.92845      1715.91712        544.6271       1581.0855      34818.1445      12004.6645       9626.7626       1581.0855
     1715.94928      1715.93796       3740.4938       1570.8815      28717.8801      11603.8822      12004.6645       1570.8815
     1715.97011      1715.95879       7378.8970       1561.0920      23305.7886      11603.8822      11603.8822       1561.0920
     1715.99095      1715.97962       3692.7471       1547.9917      32103.0958      11603.8822      15418.1879       1547.9917
     1716.01178      1716.00046       2787.0611       1524.8991      28807.5545      11603.8822       6826.8928       1524.8991
     1716.03262      1716.02129       5839.7255       1546.7382      34043.7072      11603.8822      14252.8842       1546.7382
     1716.05345      1716.04212       2602.5833       1562.7216      32161.0935      11603.8822       9870.0325       1562.7216
     1716.07428      1716.06296        581.2996       1557.1407      29140.7028      10867.1948      12220.1125       1557.1407
     1716.09512      1716.08379      -1890.4241       1566.5384      34696.6076      10867.1948      12276.1529       1566.5384
     1716.11595      1716.10462       -177.8501       1551.4483      37979.5915      10229.0899      12561.5688       1551.4483
     1716.13678      1716.12546       6431.2177       1563.0149      35120.5683       9870.0325      13892.3212       1563.0149
     1716.15762      1716.14629      -4057.4499       1571.4669      38106.9570       9635.8502      16692.5359       1571.4669
     1716.17845      1716.16712       4010.2951       1575.3729      28429.6713       9870.0325      14457.5536       1575.3729
     1716.19928      1716.18796       3068.5972       1589.9913      32356.2382       9870.0325      19947.3385       1589.9913
     1716.22012      1716.20879      -1262.7113       1567.8717      37235.8632      10229.0899      16339.5916       1567.8717
     1716.24095      1716.22962       2590.5657       1577.9217      29354.6580      10366.3986      16394.3885       1577.9217
     1716.26179      1716.25046       4504.8872       1547.0576      28233.0674      10867.1948      17327.0201       1547.0576
     1716.28262      1716.27129       2535.1409       1539.3594      39166.2374      11603.8822      17150.6833       1539.3594
     1716.30345      1716.29212       1662.4973       1529.3648      27454.2579      12004.6645      12561.6154       1529.3648
     1716.32429      1716.31296       5355.8793       1526.9816      25143.7449      12220.1125      12461.7027       1526.9816
     1716.34512      1716.33379       7851.1755       1540.4671      30257.1514      12276.1529      14181.6945       1540.4671
     1716.36595      1716.35462       7812.4853       1530.3411      30405.9688      12461.7027      10867.1948       1530.3411
     1716.38679      1716.37546       -947.5987       1518.6953      34700.8550      12561.5688       9635.8502       1518.6953
     1716.40762      1716.39629       9852.7881       1520.8808      22538.7801      12561.5688       9093.1516       1520.8808
     1716.42845      1716.41712       1739.0888       1537.0705      32384.8690      12561.5688       4633.1845       1537.0705
     1716.44929      1716.43796      -4162.9400       1561.9508      33286.7620      12561.6154       9011.5906       1561.9508
     1716.47012      1716.45879      -6656.6106       1564.6023      34922.1227      13044.6638       2593.1700       1564.6023
     1716.49096      1716.47962       3562.5822       1579.1695      30066.3445      13395.3711       8177.6549       1579.1695
     1716.51179      1716.50046      -4531.5911       1594.5418      34998.5719      13395.3711        982.0013       1594.5418
     1716.53262      1716.52129      -3316.7545       1602.3619      34768.8187      13892.3212       1686.7181       1602.3619
     1716.55346      1716.54212         35.1439       1618.9575      35818.7192      13892.3212       7184.7457       1618.9575
     1716.57429      1716.56296      -2739.3690       1622.5644      38603.4907      13892.3212       5677.8790       1622.5644
     1716.59512      1716.58379        492.4391       1626.1863      39691.6483      13916.2823       9497.3530       1626.1863
     1716.61596      1716.60462      -4597.9173       1624.7056      29145.8409      13972.4451       3325.1277       1624.7056
     1716.63679      1716.62546        405.6957       1625.2849      27231.9877      14181.6945       6341.3789       1625.2849
     1716.65763      1716.64629       1828.9769       1621.8011      23764.0496      14428.2513      10366.3986       1621.8011
     1716.67846      1716.66712       -731.0409       1627.0979      28253.8767      14428.2513      13916.2823       1627.0979
     1716.69929      1716.68796      -1745.5773       1626.9574      30823.3962      14428.2513      13972.4451       1626.9574
     1716.72013      1716.70879      -1464.9676       1631.0291      44221.4601      14428.2513      17791.0853       1631.0291
     1716.74096      1716.72962        933.2725       1637.0491      40917.9061      14428.2513      13395.3711       1637.0491
     1716.76179      1716.75046      -2238.5776       1653.5283      40580.7330      14181.6945      18865.1867       1653.5283
     1716.78263      1716.77129       4539.4998       1650.5299      43823.2590      14181.6945      24885.0303       1650.5299
     1716.80346      1716.79212      -4434.7225       1667.9338      52446.9820      13972.4451      15631.3327       1667.9338
     1716.82429      1716.81296       1208.7542       1693.7264      55907.7758      13972.4451      24865.2961       1693.7264
     1716.84513      1716.83379       -235.9558       1663.9723      31038.8893      13972.4451      18657.2074       1663.9723
     1716.86596      1716.85462      -2518.0723       1688.0797      37506.9955      13916.2823      16530.9509       1688.0797
     1716.88680      1716.87546      -1457.7495       1688.6787      28082.3003      13916.2823      20065.1344       1688.6787
     1716.90763      1716.89629      -1516.4072       1686.7823      30515.3046      13916.2823      20015.8616       1686.7823
     1716.92846      1716.91712       -664.7084       1676.1255      39371.7683      13972.4451      13044.6638       1676.1255
     1716.94930      1716.93796        457.8419       1655.2497      22900.0749      14428.2513      17557.4852       1655.2497
     1716.97013      1716.95879      -1738.7807       1642.1442      27709.4596      14428.2513      19862.6059       1642.1442
     1716.99096      1716.97962       -511.3150       1630.9868      41556.0553      15049.7905      15603.4041       1630.9868
     1717.01180      1717.00046       2458.2915       1625.6026      39142.6906      15066.6900      14428.2513       1625.6026
     1717.03263      1717.02129       -199.5338       1623.0097      38429.1949      15298.9111      18067.5225       1623.0097
     1717.05346      1717.04212        430.6902       1640.0806      38679.7983      15603.4041      11522.6849       1640.0806
     1717.07430      1717.06296       8867.1533       1643.1169      37293.1796      15631.3327      19969.4130       1643.1169
     1717.09513      1717.08379       3948.0553       1655.9965      43849.5764      16047.1775      15049.7905       1655.9965
     1717.11597      1717.10462      -7219.8614       1653.7933      48312.1623      16232.4037      15298.9111       1653.7933
     1717.13680      1717.12546       2544.3478       1666.5934      36655.3487      16530.9509      23652.8173       1666.5934
     1717.15763      1717.14629       1948.9320       1671.0381      45860.3368      16565.5553      17666.4451       1671.0381
     1717.17847      1717.16712       -982.8255       1675.4243      45786.0764      16773.6167      17791.1891       1675.4243
     1717.19930      1717.18796      -1174.5619       1671.8494      34325.2980      17557.4852      19147.0687       1671.8494
     1717.22013      1717.20879        297.3568       1672.3988      45412.6968      17666.4451      17745.6702       1672.3988
     1717.24097      1717.22962      -2756.1826       1677.3542      53227.7029      17666.4451      12798.9446       1677.3542
     1717.26180      1717.25046      -1701.1802       1639.5488      37538.9739      17745.6702      19684.6426       1639.5488
     1717.28263      1717.27129       -699.5508       1625.1077      42999.2731      17745.6702       7318.0086       1625.1077
     1717.30347      1717.29212      -2790.7597       1608.2622      41585.3647      17745.6702       9184.7539       1608.2622
     1717.32430      1717.31296       2507.0505       1600.0957      41051.6058      17791.1891      12692.7716       1600.0957
