         BTJD             TJD             cts           e_cts             bkg       bkg_model            bkg2          e_bkg2
     1712.99115      1712.97962       2076.5772        997.1266      -3498.4993       -442.9939       2087.9218        997.1266
     1713.01199      1713.00046        394.4177        993.0384      -4254.4557       -357.8779      -3237.1721        993.0384
     1713.03282      1713.02129       1946.8424       1009.8164      -3283.8278       -357.8779        -11.9392       1009.8164
     1713.05366      1713.04212       4816.2005       1013.9423      -4348.4416       -357.8779       -331.6928       1013.9423
     1713.07449      1713.06296       3110.0196       1025.1481      -4182.1583       -357.8779      -1010.6605       1025.1481
     1713.09532      1713.08379       5590.4432       1019.4084      -6168.6352       -331.6928       1455.7551       1019.4084
     1713.11616      1713.10462        176.3513       1035.6359      -2497.9589       -331.6928       -936.5944       1035.6359
     1713.13699      1713.12546       3997.9006       1043.7033      -4262.3319       -331.6928      -1613.2717       1043.7033
     1713.15782      1713.14629       1980.7158       1046.4710      -5137.5183       -331.6928        925.4182       1046.4710
     1713.17866      1713.16712       4195.1386       1044.8870      -6199.6558       -291.5357       -262.9094       1044.8870
     1713.19949      1713.18796       8536.6333       1037.2521      -5587.2708       -262.9094       2044.7973       1037.2521
     1713.22032      1713.20879       6475.9504       1031.0296      -5835.7185       -262.9094       1462.1596       1031.0296
     1713.24116      1713.22962       2174.8602       1024.2436      -5212.3423       -262.9094        504.6132       1024.2436
     1713.26199      1713.25046       3783.1841       1022.7434      -8038.1081       -291.5357      -1144.8977       1022.7434
     1713.28282      1713.27129       2111.6422       1019.7080      -5406.3722       -262.9094      -1521.3403       1019.7080
     1713.30366      1713.29212       3145.7639       1019.4087      -8885.1134       -262.9094       -485.6158       1019.4087
     1713.32449      1713.31296       3847.6949       1018.2819      -6699.2846        -44.5233        796.6871       1018.2819
     1713.34532      1713.33379       1947.8727       1020.2674      -8177.9376        -11.9392         81.9861       1020.2674
     1713.36616      1713.35462      -1188.0856       1017.4537      -7801.4292        -11.9392       -357.8779       1017.4537
     1713.38699      1713.37546       3410.0658       1024.2228     -10243.4677         81.9861       -967.5754       1024.2228
     1713.40782      1713.39629       1721.4684       1022.8991     -10312.0023         81.9861      -2413.7089       1022.8991
     1713.42866      1713.41712       6307.6532       1028.1094     -12082.0439        -11.9392       1468.8515       1028.1094
     1713.44949      1713.43796       3475.8863       1033.7170     -11671.1774        -44.5233        375.6292       1033.7170
     1713.47033      1713.45879       7848.7016       1044.6767     -14278.7756        -11.9392       1138.9938       1044.6767
     1713.49116      1713.47962       3530.0565       1045.1052     -10493.2022        -11.9392       1617.3427       1045.1052
     1713.51199      1713.50046       2738.0775       1049.8447     -14218.4871        -44.5233        870.6449       1049.8447
     1713.53283      1713.52129       1292.7977       1055.7056     -16960.6722        -11.9392       -663.3222       1055.7056
     1713.55366      1713.54212       1014.2979       1060.3577     -15161.9158          2.5346      -1088.6151       1060.3577
     1713.57449      1713.56296       4954.6500       1064.2890     -17719.7722          2.5346       1495.6742       1064.2890
     1713.59533      1713.58379       3011.4746       1063.3327     -14638.9885         81.9861      -1327.5246       1063.3327
     1713.61616      1713.60462       2685.3343       1062.0668      -9700.4591         81.9861        686.2648       1062.0668
     1713.63699      1713.62546       3547.4090       1064.0361     -16166.2618        375.6292        -44.5233       1064.0361
     1713.65783      1713.64629       1394.9240       1063.0983     -10815.3994        375.6292       -291.5357       1063.0983
     1713.67866      1713.66712       3527.6510       1065.5652     -12765.5014         90.2824       2047.3222       1065.5652
     1713.69949      1713.68796       3750.5310       1064.7165     -11322.3330        375.6292      -1535.3870       1064.7165
     1713.72033      1713.70879       1894.1543       1077.0161     -12825.6990         90.2824      -2695.9428       1077.0161
     1713.74116      1713.72962       2070.8380       1079.5206     -13068.6282         90.2824      -1447.3598       1079.5206
     1713.76199      1713.75046       5680.2556       1085.8814     -13895.7034         81.9861       1609.7978       1085.8814
     1713.78283      1713.77129       3718.0723       1091.6777     -12515.3484         90.2824       1496.0192       1091.6777
     1713.80366      1713.79212       4618.3726       1093.1247     -11833.5425        375.6292       2036.2287       1093.1247
     1713.82450      1713.81296       3345.6467       1098.0543     -15970.5744        377.0985        687.7184       1098.0543
     1713.84533      1713.83379       3938.8187       1105.1338     -23486.1615        377.0985       1638.6965       1105.1338
     1713.86616      1713.85462       2333.4753       1101.7148     -24857.6788        586.3531       2407.6562       1101.7148
     1713.88700      1713.87546       -309.3707       1104.5226     -16846.4980        671.7109      -2194.1086       1104.5226
     1713.90783      1713.89629        897.0238       1107.5705     -14579.8394        671.7109      -1479.2939       1107.5705
     1713.92866      1713.91712       2583.1600       1102.1973     -16063.5454        686.2648       -143.3008       1102.1973
     1713.94950      1713.93796       3829.0593       1096.2683     -14806.9498        671.7109        377.0985       1096.2683
     1713.97033      1713.95879       2788.7098       1092.4779     -25929.5430        686.2648          2.5346       1092.4779
     1713.99116      1713.97962        247.7854       1085.9095     -19688.5654        671.7109       -203.2590       1085.9095
     1714.01200      1714.00046       -605.3297       1085.8408     -10591.0296        671.7109       1157.5000       1085.8408
     1714.03283      1714.02129       4071.1791       1084.0849     -16244.5165        671.7109       1638.6835       1084.0849
     1714.05366      1714.04212       3616.9866       1091.5600     -13915.8483        686.2648       -801.2083       1091.5600
     1714.07450      1714.06296       1023.5074       1096.3193     -14529.6127        687.7184        738.0659       1096.3193
     1714.09533      1714.08379       3339.4572       1104.3795     -15749.1348        687.7184        828.8204       1104.3795
     1714.11616      1714.10462      -1300.4423       1110.0717     -13783.6312        687.7184        671.7109       1110.0717
     1714.13700      1714.12546       1044.7363       1116.5815     -14478.1051        690.5785         90.2824       1116.5815
     1714.15783      1714.14629       3567.0822       1119.3745     -16932.7351        690.5785       -762.9800       1119.3745
     1714.17866      1714.16712       3684.1462       1114.0670     -16033.8852        738.0659       1082.5017       1114.0670
     1714.19950      1714.18796       4643.1710       1108.1462     -15102.6545        738.0659       -534.4431       1108.1462
     1714.22033      1714.20879       1984.9345       1100.1252     -14775.3271        828.8204        586.3531       1100.1252
     1714.24117      1714.22962       -607.6773       1093.5996     -13592.1621        874.5282       -430.5316       1093.5996
     1714.26200      1714.25046       8624.2097       1088.6167     -12757.7733       1065.8833       2129.0787       1088.6167
     1714.28283      1714.27129        589.6354       1084.9811     -16523.8515       1065.8833       1747.7103       1084.9811
     1714.30367      1714.29212       7692.5689       1085.6702     -21031.5513       1065.8833        874.5282       1085.6702
     1714.32450      1714.31296       -490.4447       1085.7103     -16099.1058       1065.8833       2127.6042       1085.7103
     1714.34533      1714.33379        505.7624       1084.8209      -9079.1153       1070.8959       2426.7022       1084.8209
     1714.36617      1714.35462       1658.2505       1086.0577     -18394.4849       1070.8959       1401.0090       1086.0577
     1714.38700      1714.37546      -3761.6445       1097.0544     -10468.7851       1070.8959      -1703.2672       1097.0544
     1714.40783      1714.39629       2269.2297       1101.5965      -7604.6394       1082.5017       1489.8232       1101.5965
     1714.42867      1714.41712       -327.3567       1101.1555     -12729.1219       1082.5017        209.2184       1101.1555
     1714.44950      1714.43796       3398.9370       1108.9628     -10690.0563       1090.4388       1176.9074       1108.9628
     1714.47033      1714.45879       2859.1317       1115.9870     -11716.1082       1090.4388        578.5740       1115.9870
     1714.49117      1714.47962       3562.0306       1115.6967     -10671.2518       1157.5000       3703.1672       1115.6967
     1714.51200      1714.50046       1528.3629       1115.0539      -8147.1622       1157.5000        690.5785       1115.0539
     1714.53283      1714.52129       1797.8071       1123.7786      -5113.1142       1176.9074       1090.4388       1123.7786
     1714.55367      1714.54212       2363.6598       1118.5446      -2083.4098       1090.4388       4143.3838       1118.5446
     1714.57450      1714.56296       2179.7293       1130.8413      -8569.6067       1176.9074       1860.5048       1130.8413
     1714.59534      1714.58379      -1306.4780       1147.1152      -8352.5658       1176.9074        570.3643       1147.1152
     1714.61617      1714.60462       -471.2142       1143.3245      -8327.6664       1194.9396       1739.5015       1143.3245
     1714.63700      1714.62546        646.3808       1144.2325      -6827.6859       1233.4531        654.4323       1144.2325
     1714.65784      1714.64629       2746.3532       1151.2895      -7209.8635       1233.4531       1365.6081       1151.2895
     1714.67867      1714.66712       1475.0351       1148.8511      -3114.2500       1345.1661       1065.8833       1148.8511
     1714.69950      1714.68796       1791.2269       1152.2025     -15270.9930       1365.6081       1938.8500       1152.2025
     1714.72034      1714.70879       2232.1550       1163.7482        874.0271       1401.0090       2919.0523       1163.7482
     1714.74117      1714.72962       2665.9727       1168.9560        730.8130       1469.6109       4108.3762       1168.9560
     1714.76200      1714.75046        480.2618       1170.1569      -1201.9270       1469.6109       2888.6554       1170.1569
     1714.78284      1714.77129       4363.6027       1180.4157      -1129.8401       1469.6109       3321.8403       1180.4157
     1714.80367      1714.79212       4083.9121       1193.1261      -1895.5780       1469.6109       1070.8959       1193.1261
     1714.82450      1714.81296       3078.1278       1197.0787      -1206.5702       1489.8232       2935.5023       1197.0787
     1714.84534      1714.83379       1400.6944       1203.9309       2919.6690       1489.8232       3536.6356       1203.9309
     1714.86617      1714.85462       2332.6931       1205.4525        427.7876       1489.8232       1194.9396       1205.4525
     1714.88700      1714.87546       2832.0447       1202.2406      -2235.2995       1548.2182       2961.5312       1202.2406
     1714.90784      1714.89629       1822.5697       1197.7385      -3671.9206       1736.4130       -987.3903       1197.7385
     1714.92867      1714.91712       4377.7091       1199.3536       3908.4276       1736.4130       4540.9962       1199.3536
     1714.94950      1714.93796       2095.9513       1188.2219       -320.4727       1739.5015        428.5574       1188.2219
     1714.97034      1714.95879        893.1478       1176.9692       2714.3632       1756.8569       1469.6109       1176.9692
     1714.99117      1714.97962      -1342.7457       1175.3263       2859.5350       1860.5048       -652.9307       1175.3263
     1715.01201      1715.00046       7111.6663       1167.2755       2559.9303       1756.8569       1345.1661       1167.2755
     1715.03284      1715.02129       2341.9797       1143.9624       5920.7875       1860.5048       1018.9259       1143.9624
     1715.05367      1715.04212       2974.2584       1171.1705       5432.2471       1938.8500       1233.4531       1171.1705
     1715.07451      1715.06296        537.0740       1179.7480       2390.3845       1860.5048      -2034.2422       1179.7480
     1715.09534      1715.08379       3311.0078       1191.1406       9775.6550       1819.4298       2842.1811       1191.1406
     1715.11617      1715.10462       1442.3905       1194.0244      10009.2452       1819.4298       2207.7093       1194.0244
     1715.13701      1715.12546       2278.4977       1170.6401       6750.1186       1836.1751        832.9270       1170.6401
     1715.15784      1715.14629       2923.6285       1181.4946      10378.5007       1836.1751       1548.2182       1181.4946
     1715.17867      1715.16712       3123.9305       1181.6696      11655.5541       1836.1751       3345.5072       1181.6696
     1715.19951      1715.18796       2105.2174       1182.7044      11665.0508       1938.8500       2631.7927       1182.7044
     1715.22034      1715.20879        240.8762       1174.2190      15165.6758       1836.1751       2445.4194       1174.2190
     1715.24117      1715.22962       2069.2529       1153.6288      14577.9787       1836.1751       1223.4524       1153.6288
     1715.26201      1715.25046       1183.8548       1141.3845      15259.9367       1836.1751       1736.4130       1141.3845
     1715.28284      1715.27129       6196.5040       1127.2960      15777.2733       1819.4298       2483.8146       1127.2960
     1715.30367      1715.29212          2.1530       1125.8611      15684.8210       1756.8569       1756.8569       1125.8611
     1715.32451      1715.31296       3864.2516       1116.0345      15478.3934       1756.8569       3479.2846       1116.0345
     1715.34534      1715.33379       8589.0101       1121.0376      15800.3394       1736.4130       4378.7778       1121.0376
     1715.36618      1715.35462       1199.0940       1126.2025      16911.7538       1736.4130       3288.3621       1126.2025
     1715.38701      1715.37546       4421.4689       1134.7671      14999.3047       1736.4130       3508.5872       1134.7671
     1715.40784      1715.39629        978.6181       1126.1362      17555.6923       1636.7374      -1474.6614       1126.1362
     1715.42868      1715.41712       2944.9419       1146.4780      20178.4094       1636.7374       2777.9530       1146.4780
     1715.44951      1715.43796       4650.2393       1154.9401      18069.5227       1548.2182       2102.2530       1154.9401
     1715.47034      1715.45879      -1413.5839       1158.0010      24081.8913       1548.2182       2130.7854       1158.0010
     1715.49118      1715.47962        930.3995       1178.3199      21313.9157       1636.7374        142.4711       1178.3199
     1715.51201      1715.50046       3509.9303       1182.8755      23724.7223       1636.7374       2854.1038       1182.8755
     1715.53284      1715.52129        401.9159       1183.5034      25956.9118       1736.4130       3626.8868       1183.5034
     1715.55368      1715.54212       -125.0513       1193.6316      26411.8821       1736.4130       1636.7374       1193.6316
     1715.57451      1715.56296       1545.4044       1203.2613      27278.9462       1756.8569       1819.4298       1203.2613
     1715.59534      1715.58379       4979.9995       1202.8566      24140.4887       1756.8569       1444.4202       1202.8566
     1715.61618      1715.60462       2006.3494       1202.6139      28075.6044       1736.4130       1836.1751       1202.6139
     1715.63701      1715.62546       -484.6342       1205.4106      32091.8542       1636.7374       1047.9734       1205.4106
     1715.67868      1715.66712      -3833.6051       1206.5237      30830.4618       1636.7374       -593.1994       1206.5237
     1715.69951      1715.68796       2750.1465       1205.9951      35297.5013       1636.7374       3270.1278       1205.9951
     1715.72034      1715.70879       2145.4711       1206.1271      35004.4755       1444.4202        981.0859       1206.1271
     1715.74118      1715.72962       2937.1768       1206.5130      34517.1506       1385.1304       2723.8035       1206.5130
     1715.76201      1715.75046       4792.2950       1216.4055      38480.2274       1333.4559       4276.0759       1216.4055
     1715.78284      1715.77129       1793.0254       1233.8492      33518.3902       1385.1304       -592.0794       1233.8492
     1715.80368      1715.79212      -1703.8645       1245.9897      38211.5410       1333.4559      -2690.5480       1245.9897
     1715.82451      1715.81296       2071.1800       1255.2240      30714.2842       1171.8485      -3070.8388       1255.2240
     1715.84535      1715.83379       2276.9160       1258.6437      39305.7264       1047.9734        534.5007       1258.6437
     1715.86618      1715.85462       3165.7258       1261.6751      41898.0696       1047.9734       4387.5485       1261.6751
     1715.88701      1715.87546        484.7442       1268.3343      33496.3350       1047.9734      -3174.3160       1268.3343
     1715.90785      1715.89629       4222.4160       1256.7454      27903.0063       1047.9734       1171.8485       1256.7454
     1715.92868      1715.91712       2110.8861       1247.2345      26028.6886       1047.9734      -1271.5538       1247.2345
     1715.94951      1715.93796       -918.0450       1228.2060      27574.2413       1171.8485       -742.6252       1228.2060
     1715.97035      1715.95879      -1634.9788       1224.3082      30529.2894       1047.9734       1385.1304       1224.3082
     1715.99118      1715.97962       3792.0482       1221.8024      37688.4050       1045.4671       5396.0765       1221.8024
     1716.01201      1716.00046       4576.1702       1209.8651      34768.9325       1045.4671       -268.2110       1209.8651
     1716.03285      1716.02129       3495.4368       1220.8138      31964.4794       1047.9734       2301.7771       1220.8138
     1716.05368      1716.04212      -1538.3773       1223.0712      52154.1343       1045.4671        651.4129       1223.0712
     1716.07451      1716.06296       1747.8600       1236.5323      47724.9342        981.0859       3124.7398       1236.5323
     1716.09535      1716.08379      -1788.7225       1227.6266      31096.8377        651.4129      -1345.4329       1227.6266
     1716.11618      1716.10462       -506.3984       1244.3294      48277.1718        651.4129      -2698.0763       1244.3294
     1716.13702      1716.12546       1123.9771       1247.6694      46586.4116        534.5007       1333.4559       1247.6694
     1716.15785      1716.14629      -3855.2451       1244.6841      35757.0162        497.7516      -4013.1273       1244.6841
     1716.17868      1716.16712      -5076.6495       1257.4375      21213.8744        497.7516       -156.8950       1257.4375
     1716.19952      1716.18796       1959.3409       1253.9109      47042.4366        534.5007      -1389.7453       1253.9109
     1716.22035      1716.20879       -351.0121       1246.3983      48615.4757        534.5007        288.7677       1246.3983
     1716.24118      1716.22962      -2546.5354       1249.0303      40199.2136        534.5007        497.7516       1249.0303
     1716.26202      1716.25046       3938.9988       1239.0230      41584.2097        534.5007       5337.5221       1239.0230
     1716.28285      1716.27129       6856.1328       1223.7438      20524.7107        497.7516       1045.4671       1223.7438
     1716.30368      1716.29212      -3211.6034       1204.1723      23111.3036        534.5007        479.0191       1204.1723
     1716.32452      1716.31296       -758.4406       1209.9177      27225.3715        651.4129        235.2332       1209.9177
     1716.34535      1716.33379       -814.6306       1199.8716      27676.0122       1045.4671       3256.4568       1199.8716
     1716.36618      1716.35462       3097.1603       1204.4242      20870.5214       1045.4671       4295.8403       1204.4242
     1716.38702      1716.37546        861.4795       1204.0003      30434.1686       1045.4671       3466.7451       1204.0003
     1716.40785      1716.39629       2541.7237       1214.4076      28130.6879       1171.8485       4915.5409       1214.4076
     1716.42868      1716.41712        430.9106       1212.4179      10891.4478       1193.5019       1899.5114       1212.4179
     1716.44952      1716.43796        109.0702       1226.1557      26963.8769       1309.2639        111.6986       1226.1557
     1716.47035      1716.45879      -1437.8900       1246.1557      26850.4181       1333.4559      -3107.8532       1246.1557
     1716.49118      1716.47962        519.8219       1238.7785      14630.3425       1309.2639       3852.1620       1238.7785
     1716.51202      1716.50046       2069.6903       1280.0570      35246.7971       1193.5019       3149.8472       1280.0570
     1716.53285      1716.52129       2846.3802       1286.4283      33817.9690       1309.2639        205.1558       1286.4283
     1716.55368      1716.54212      -2540.6069       1297.8058      31397.2400       1193.5019      -3378.4549       1297.8058
     1716.57452      1716.56296       1263.6068       1273.9042      17448.9175       1193.5019       -565.9448       1273.9042
     1716.59535      1716.58379       1492.6123       1306.6296      29250.2831       1045.4671       1460.4805       1306.6296
     1716.61619      1716.60462       1259.0156       1308.4959      38541.8492       1193.5019       -227.7299       1308.4959
     1716.63702      1716.62546        455.7206       1307.6031      15919.5276       1309.2639        368.4796       1307.6031
     1716.65785      1716.64629       5711.1557       1312.8029      32519.9534       1193.5019       2162.3481       1312.8029
     1716.67869      1716.66712       3702.6228       1324.4675      41825.0753       1309.2639       3344.3376       1324.4675
     1716.69952      1716.68796       2803.7332       1331.8408      21869.6251       1446.9938       1309.2639       1331.8408
     1716.72035      1716.70879       1987.3998       1338.7090      24016.5522       1460.4805       1193.5019       1338.7090
     1716.74119      1716.72962       1470.9688       1338.8233      32985.6661       1899.5114       2037.3636       1338.8233
     1716.76202      1716.75046      -1848.2397       1340.6607      24306.7857       1899.5114        382.9538       1340.6607
     1716.78285      1716.77129       1511.6032       1349.5843      24378.1286       1899.5114       2453.8481       1349.5843
     1716.80369      1716.79212       2476.7466       1349.7209      23939.7131       1899.5114       4322.0173       1349.7209
     1716.82452      1716.81296       4839.4118       1344.8633      26802.1552       1899.5114       6061.5981       1344.8633
     1716.84535      1716.83379        561.3209       1362.3536       8243.1617       2037.3636        180.2926       1362.3536
     1716.86619      1716.85462       8797.1056       1329.0560      10985.2607       1899.5114       5963.3492       1329.0560
     1716.88702      1716.87546       1577.4540       1359.4171      36927.5898       1460.4805       6404.5805       1359.4171
     1716.90785      1716.89629       2292.4628       1330.5078      12659.8580       1446.9938       3577.2722       1330.5078
     1716.92869      1716.91712        341.0100       1345.6341       9168.0371       1309.2639       2895.1700       1345.6341
     1716.94952      1716.93796       1347.2456       1336.8662      22012.9560       1193.5019       2151.8368       1336.8662
     1716.97036      1716.95879      -1710.5986       1326.0068      34235.1785       1309.2639        469.1408       1326.0068
     1716.99119      1716.97962       1592.8011       1325.6945       5528.3451       1309.2639        436.2536       1325.6945
     1717.01202      1717.00046       4529.3246       1314.7258      25572.4483       1309.2639       4600.8977       1314.7258
     1717.03286      1717.02129        534.3660       1309.1635      27883.1317       1309.2639        722.4746       1309.1635
     1717.05369      1717.04212       2678.7507       1308.3010       9249.0773       1446.9938       -732.7551       1308.3010
     1717.07452      1717.06296      -2275.7022       1352.7158       7062.6747       1460.4805      -1191.3986       1352.7158
     1717.09536      1717.08379       3401.1669       1334.7235      28650.3215       1822.8133       1446.9938       1334.7235
     1717.11619      1717.10462        186.2924       1372.5301      16140.6819       1822.8133       5189.5024       1372.5301
     1717.13702      1717.12546        212.5904       1375.7246       7418.3470       2037.3636        639.8475       1375.7246
     1717.15786      1717.14629        -56.5766       1392.7359      13080.8236       2151.8368       3867.2168       1392.7359
     1717.17869      1717.16712       2410.6240       1390.7357       5509.9759       2151.8368       2736.3301       1390.7357
     1717.19952      1717.18796       1081.2754       1390.2873       6292.4963       2151.8368       5620.0941       1390.2873
     1717.22036      1717.20879       2735.4819       1389.5330       7243.5454       2151.8368       3016.7697       1389.5330
     1717.24119      1717.22962      -1457.9313       1375.0222      28600.8527       2151.8368        626.5811       1375.0222
     1717.26202      1717.25046       4761.1121       1363.1302       8429.6813       2187.8721       4251.8875       1363.1302
     1717.28286      1717.27129        837.9184       1345.2948      14801.4895       2453.8481       -891.3874       1345.2948
     1717.30369      1717.29212       -849.0468       1332.2845      19973.0786       2736.3301      -3310.4527       1332.2845
     1717.32452      1717.31296       4031.6972       1315.3120      27301.2226       2736.3301       4051.0958       1315.3120
     1717.34536      1717.33379       3266.7999       1305.6107       9627.7342       2187.8721       -486.3845       1305.6107
