         BTJD             TJD             cts           e_cts             bkg       bkg_model            bkg2          e_bkg2
     1712.90779      1712.89629     -14979.7350       3407.2546      -9006.4230       1534.3381       2071.3917       3407.2546
     1712.92862      1712.91712     -21297.1840       3402.6074      -5505.7577       1589.2915        315.4305       3402.6074
     1712.94945      1712.93796     -19601.0878       3407.4438      -8326.7953       1589.2915       1589.2915       3407.4438
     1712.97029      1712.95879     -13735.2888       3417.0276      -2831.3611       1645.5144       1513.7973       3417.0276
     1712.99112      1712.97962     -23376.9560       3436.7759          3.0716       2071.3917       3096.9334       3436.7759
     1713.01195      1713.00046      -2381.0477       3416.3439      -3008.0750       2071.3917       5166.6117       3416.3439
     1713.03279      1713.02129      -1396.0145       3449.2670       1763.0497       2071.3917       4170.9032       3449.2670
     1713.05362      1713.04212      -5463.5939       3451.0695       -509.8227       2071.3917       7791.9682       3451.0695
     1713.07445      1713.06296     -13565.6850       3486.3731      -2535.5406       2207.0531       1534.3381       3486.3731
     1713.09529      1713.08379      10043.8592       3458.0884      -4410.7990       2391.3065       6936.2136       3458.0884
     1713.11612      1713.10462      -5409.4629       3488.8763       -785.3644       2395.2562        146.4113       3488.8763
     1713.13695      1713.12546     -12654.0190       3497.1655       3075.5281       2395.2562       7225.1181       3497.1655
     1713.15779      1713.14629     -12541.2049       3505.2009      -1899.9979       2395.2562       3061.1871       3505.2009
     1713.17862      1713.16712     -13421.2907       3504.2318      -2607.7953       2395.2562       2935.6397       3504.2318
     1713.19945      1713.18796      -8412.9343       3476.7740      -4449.0384       2395.2562       2395.2562       3476.7740
     1713.22029      1713.20879     -14175.9665       3472.0569      -3684.9125       2395.2562       5704.1446       3472.0569
     1713.24112      1713.22962     -20060.9444       3465.1748      -1617.2806       2487.4718       5950.2573       3465.1748
     1713.26195      1713.25046     -20373.3366       3470.8487      -1206.7232       2395.2562       2207.0531       3470.8487
     1713.28279      1713.27129     -21274.0316       3461.9565      -3897.2214       2395.2562       2391.3065       3461.9565
     1713.30362      1713.29212     -17013.2336       3463.9330      -3852.7902       2391.3065       5490.8556       3463.9330
     1713.32445      1713.31296      -4377.1791       3452.9175      -6318.8649       2391.3065       6168.0087       3452.9175
     1713.34529      1713.33379       -606.6996       3464.4948      -4534.6561       2207.0531       9924.6854       3464.4948
     1713.36612      1713.35462     -10867.6095       3458.5345      -8873.6706       2071.3917      -1066.6603       3458.5345
     1713.38696      1713.37546     -12560.0402       3468.4512     -13775.7291       2071.3917        513.9706       3468.4512
     1713.40779      1713.39629      -9988.4616       3449.2258     -12423.8905       2071.3917       3045.2247       3449.2258
     1713.42862      1713.41712     -13118.8268       3455.5474     -14404.5267       1720.8981        851.4331       3455.5474
     1713.44946      1713.43796      -6951.3032       3466.0231     -16692.8261       2207.0531       4578.7430       3466.0231
     1713.47029      1713.45879      -5028.4096       3485.0800     -16239.0525       2207.0531       5456.0548       3485.0800
     1713.49112      1713.47962      -9100.4333       3487.5220     -21908.4148       2391.3065       1720.8981       3487.5220
     1713.51196      1713.50046      -1369.1760       3485.8619     -21999.9463       2207.0531        198.9414       3485.8619
     1713.53279      1713.52129      -7654.2080       3495.1227     -18123.1456       2012.4699        803.9083       3495.1227
     1713.55362      1713.54212      -2129.8137       3491.9449     -20513.5205       1720.8981       2487.4718       3491.9449
     1713.57446      1713.56296      -1714.3965       3495.3510     -22033.8510       1720.8981       3410.3301       3495.3510
     1713.59529      1713.58379       4733.8540       3493.9149     -30590.8066       1720.8981      10286.7490       3493.9149
     1713.61612      1713.60462      -2042.5251       3482.4396     -29696.8372       1720.8981      -1392.4689       3482.4396
     1713.63696      1713.62546     -11389.2038       3485.7555     -34774.4943       1720.8981      -2244.5503       3485.7555
     1713.65779      1713.64629      -2700.0132       3477.4827     -27781.7128       1661.9230      -1117.7105       3477.4827
     1713.67862      1713.66712      -5327.4301       3478.8674     -19418.7358       1160.2554      -1919.1332       3478.8674
     1713.69946      1713.68796      -8339.5903       3469.3864     -29705.3511       1160.2554      -4786.3284       3469.3864
     1713.72029      1713.70879      -2685.7967       3502.2561     -25351.1594       1160.2554       2869.9387       3502.2561
     1713.74112      1713.72962      -2754.6842       3501.5843     -28459.6868       1079.9821      -1713.7910       3501.5843
     1713.76196      1713.75046       3106.9501       3512.8302     -31329.7110       1079.9821       -796.8293       3512.8302
     1713.78279      1713.77129     -17038.1812       3526.0453     -30640.1894       1003.3386      -3131.8851       3526.0453
     1713.80363      1713.79212      12201.6639       3510.3238     -33419.9060        979.8134       1079.9821       3510.3238
     1713.82446      1713.81296       2967.8319       3517.7833     -29932.3603        979.8134      -1735.1690       3517.7833
     1713.84529      1713.83379       1069.2261       3522.6797     -39536.3689        979.8134        979.8134       3522.6797
     1713.86613      1713.85462      -6213.2873       3510.3457     -40639.3188        979.8134      -6294.7301       3510.3457
     1713.88696      1713.87546      -8858.1838       3527.3288     -31497.7930       1003.3386       3133.2880       3527.3288
     1713.90779      1713.89629     -16040.8856       3533.2916     -39868.4097       1079.9821      -4796.9679       3533.2916
     1713.92863      1713.91712       5328.6908       3527.2134     -31851.0203       1079.9821       5011.5521       3527.2134
     1713.94946      1713.93796      -8093.3331       3519.8066     -35903.8360       1160.2554       2012.4699       3519.8066
     1713.97029      1713.95879      -4656.8101       3510.6275     -36074.2397       1160.2554       5176.5604       3510.6275
     1713.99113      1713.97962      -6268.5721       3515.9746     -41346.6699       1160.2554      -1345.6504       3515.9746
     1714.01196      1714.00046      -8191.7330       3510.5559     -34969.8748       1160.2554       1160.2554       3510.5559
     1714.03279      1714.02129       -245.7499       3506.0613     -44190.0322       1391.3629      -1016.1189       3506.0613
     1714.05363      1714.04212       8568.1186       3521.1140     -44200.4895       1661.9230       2693.1463       3521.1140
     1714.07446      1714.06296      -1107.2733       3516.5591     -38234.4819       1661.9230      -3869.0233       3516.5591
     1714.09529      1714.08379       5279.9523       3536.3815     -41373.7255       1661.9230       3445.5189       3536.3815
     1714.11613      1714.10462       9849.9028       3532.4339     -42726.9343       1661.9230       1661.9230       3532.4339
     1714.13696      1714.12546       7858.7182       3541.0941     -48080.8319       2012.4699      -1146.3931       3541.0941
     1714.15779      1714.14629       5346.4321       3541.1420     -42149.8705       2693.1463        763.0752       3541.1420
     1714.17863      1714.16712      10986.1791       3535.4785     -47946.2531       2869.9387       5404.0031       3535.4785
     1714.19946      1714.18796       7695.2256       3519.6150     -48680.0150       3133.2880       1391.3629       3519.6150
     1714.22029      1714.20879      14640.1596       3511.1240     -48528.0707       3279.7370      -1091.6947       3511.1240
     1714.24113      1714.22962       5954.2769       3503.3581     -39078.9528       3445.5189       5005.2276       3503.3581
     1714.26196      1714.25046       7041.9075       3501.4310     -43456.7201       3992.9619       1003.3386       3501.4310
     1714.28280      1714.27129      -8212.8045       3492.9468     -50944.7867       4090.9827       -316.0489       3492.9468
     1714.30363      1714.29212      -4048.8424       3500.6298     -52244.3003       5005.2276       4090.9827       3500.6298
     1714.32446      1714.31296       4600.3195       3502.4309     -48377.2066       5011.5521       3279.7370       3502.4309
     1714.34530      1714.33379       6220.2465       3493.5014     -33589.5287       5176.5604       7008.3274       3493.5014
     1714.36613      1714.35462      10458.5714       3509.5288     -41956.9682       5404.0031       3992.9619       3509.5288
     1714.38696      1714.37546       9904.2888       3529.4064     -35493.4360       6810.0630       8111.7848       3529.4064
     1714.40780      1714.39629      21596.2315       3535.9948     -32826.5588       7008.3274       8582.5226       3535.9948
     1714.42863      1714.41712      15095.0009       3515.3904     -33446.9227       7603.8105      10699.4581       3515.3904
     1714.44946      1714.43796      14111.5830       3528.4385     -31163.0210       8111.7848      10291.1696       3528.4385
     1714.47030      1714.45879      26067.2656       3530.4582     -35302.3654       8582.5226      15968.0033       3530.4582
     1714.49113      1714.47962      24722.3508       3523.6486     -37371.8042       8874.4881      13346.4220       3523.6486
     1714.51196      1714.50046       7233.3782       3516.1815     -35542.0960       9377.2097       8874.4881       3516.1815
     1714.53280      1714.52129      17142.6725       3526.7784     -46522.0295       9455.8624       9455.8624       3526.7784
     1714.55363      1714.54212      18124.6719       3500.3600     -45914.8861       9473.4214       7603.8105       3500.3600
     1714.57446      1714.56296      22237.6234       3520.7502     -38732.3469       9819.2898      13210.9809       3520.7502
     1714.59530      1714.58379       7694.3350       3551.4784     -41432.2004      10291.1696       6810.0630       3551.4784
     1714.61613      1714.60462       6936.3770       3538.3620     -34650.4924      10633.9010      11272.6094       3538.3620
     1714.63697      1714.62546      19694.6741       3534.4498     -39777.5416      10699.4581      12588.9457       3534.4498
     1714.65780      1714.64629      32905.1903       3565.4378     -39924.2871      10794.9115      12953.7455       3565.4378
     1714.67863      1714.66712      37438.9359       3557.6635     -39412.0646      11071.8027       9473.4214       3557.6635
     1714.69947      1714.68796      16156.7104       3559.0941     -48862.0089      11211.6758      10794.9115       3559.0941
     1714.72030      1714.70879      24716.8960       3595.0196     -41275.7785      11211.6758       9819.2898       3595.0196
     1714.74113      1714.72962      29064.4085       3598.4841     -35695.3216      11272.6094      10633.9010       3598.4841
     1714.76197      1714.75046      24919.8133       3601.9825     -31119.3322      11969.5554      13458.6451       3601.9825
     1714.78280      1714.77129      35354.4658       3596.3499     -41487.5969      11969.5554      13996.9261       3596.3499
     1714.80363      1714.79212      35658.4565       3622.5081     -38623.6217      12093.2457      13212.8525       3622.5081
     1714.82447      1714.81296      15694.3406       3623.9977     -35470.2915      12228.9120      13581.1355       3623.9977
     1714.84530      1714.83379      18416.3039       3624.7055     -33611.9560      12228.9120      14261.9761       3624.7055
     1714.86613      1714.85462      24098.5968       3622.1147     -35004.1007      12438.7413      15051.2404       3622.1147
     1714.88697      1714.87546      16631.0899       3611.8313     -39580.4991      12438.7413      11969.5554       3611.8313
     1714.90780      1714.89629      19518.9896       3605.3781     -35015.4789      12588.9457      14145.3520       3605.3781
     1714.92863      1714.91712      16767.6174       3618.2031     -35378.6114      12767.8790      16221.7174       3618.2031
     1714.94947      1714.93796      21499.2339       3608.4503     -38671.6989      12767.8790      13946.7853       3608.4503
     1714.97030      1714.95879       9701.4652       3601.6422     -40776.5541      12767.8790       9377.2097       3601.6422
     1714.99113      1714.97962      18120.7975       3611.9843     -37095.0787      12767.8790      17028.7423       3611.9843
     1715.01197      1715.00046      29273.5564       3592.9101     -29651.3412      12767.8790      12438.7413       3592.9101
     1715.03280      1715.02129      30359.4780       3544.5455     -34802.1905      12953.7455      11071.8027       3544.5455
     1715.05363      1715.04212      28441.5019       3603.0117     -32841.0196      13210.9809      12767.8790       3603.0117
     1715.07447      1715.06296      15306.5048       3608.3091     -43864.8263      13210.9809      13749.6404       3608.3091
     1715.09530      1715.08379      11009.1294       3627.4999     -31584.4225      13212.8525      13639.4163       3627.4999
     1715.11614      1715.10462      25415.5948       3607.6986     -29902.2355      13458.6451      11211.6758       3607.6986
     1715.13697      1715.12546      38643.2994       3552.7673     -33197.0614      13581.1355      13908.8638       3552.7673
     1715.15780      1715.14629      30878.4260       3572.0444     -32649.8960      13639.4163      15229.9745       3572.0444
     1715.17864      1715.16712      32739.2309       3568.9841     -27522.0032      13639.4163      16614.8860       3568.9841
     1715.19947      1715.18796       3882.4389       3578.8910     -23177.6468      13639.4163       9145.5399       3578.8910
     1715.22030      1715.20879       7533.8308       3574.3329     -30227.4104      13654.6449      14494.4587       3574.3329
     1715.24114      1715.22962      35531.0500       3539.3355     -28934.1705      13749.6404      13936.5954       3539.3355
     1715.26197      1715.25046      36692.4387       3526.3484     -24532.4721      13908.8638      10822.8837       3526.3484
     1715.28280      1715.27129      40824.6858       3502.9681     -29152.3261      13936.5954      12093.2457       3502.9681
     1715.30364      1715.29212      21424.5750       3518.7084     -28229.8534      13936.5954      12228.9120       3518.7084
     1715.32447      1715.31296      33982.2113       3497.0330     -27742.9546      13946.7853      10350.7632       3497.0330
     1715.34530      1715.33379      31759.8192       3505.2262     -27852.0205      14145.3520      13654.6449       3505.2262
     1715.36614      1715.35462      33923.2512       3517.8404     -26235.3835      14145.3520      10576.7467       3517.8404
     1715.38697      1715.37546      27774.1671       3530.9926     -22429.5228      13946.7853      15677.6712       3530.9926
     1715.40780      1715.39629      39017.3253       3495.5644     -24351.4766      14145.3520      14576.1535       3495.5644
     1715.42864      1715.41712      15776.8133       3533.0761     -27139.2605      14494.4587      11213.8666       3533.0761
     1715.44947      1715.43796      41843.5422       3533.3060     -24067.5569      14494.4587       9204.7335       3533.3060
     1715.47030      1715.45879      55660.8815       3520.2669     -22942.0698      14506.9977      17181.9127       3520.2669
     1715.49114      1715.47962      37128.0985       3549.8007     -23081.6261      14506.9977      17566.7293       3549.8007
     1715.51197      1715.50046      39771.6809       3540.9710     -19004.6538      14494.4587      20705.8576       3540.9710
     1715.53281      1715.52129      36732.6131       3545.2314     -17450.7193      14494.4587      19015.9409       3545.2314
     1715.55364      1715.54212      23932.2245       3544.6724     -16654.6688      14506.9977      10554.7576       3544.6724
     1715.57447      1715.56296      43117.4884       3545.1898     -16650.1294      14506.9977      23449.1121       3545.1898
     1715.59531      1715.58379      25915.0027       3560.7097     -14041.5081      14576.1535      15358.5711       3560.7097
     1715.61614      1715.60462      34317.0291       3555.3847     -16316.4153      14853.0026      18633.7934       3555.3847
     1715.63697      1715.62546      24108.0428       3556.1180     -12896.1053      15229.9745      17010.3339       3556.1180
     1715.67864      1715.66712      27654.4706       3566.6294     -16763.6115      15358.5711      13317.2960       3566.6294
     1715.69947      1715.68796      19765.2444       3566.1492     -12483.1799      15358.5711      12843.9140       3566.1492
     1715.72031      1715.70879      43714.7279       3552.4983     -22861.3787      14853.0026      15566.1830       3552.4983
     1715.74114      1715.72962      26579.1548       3559.8733      -8056.3348      14853.0026      18049.4476       3559.8733
     1715.76197      1715.75046      16152.0301       3563.0760      -7276.5939      14853.0026      15870.7010       3563.0760
     1715.78281      1715.77129      19097.4314       3599.2278      -3820.5623      14853.0026      17355.8671       3599.2278
     1715.80364      1715.79212      23519.5151       3613.0163      -7650.6720      14853.0026      20984.2149       3613.0163
     1715.82447      1715.81296      29614.9932       3620.5158     -18899.8418      14853.0026      23865.8496       3620.5158
     1715.84531      1715.83379      21132.5805       3610.0683     -17046.5041      14853.0026      20902.6419       3610.0683
     1715.86614      1715.85462      19256.9316       3609.4152     -10958.4780      14853.0026      14853.0026       3609.4152
     1715.88697      1715.87546       -333.7389       3617.3689      -9544.9437      14853.0026      13109.2981       3617.3689
     1715.90781      1715.89629      30853.8271       3593.9643     -16344.9770      14853.0026      17343.0779       3593.9643
     1715.92864      1715.91712      33651.0804       3584.8181      -9304.4220      14576.1535      16217.9464       3584.8181
     1715.94947      1715.93796      22763.6097       3557.8098      -8112.9732      14506.9977      16004.7859       3557.8098
     1715.97031      1715.95879      20547.4874       3577.6847     -13240.3290      14506.9977      14506.9977       3577.6847
     1715.99114      1715.97962       3953.9115       3582.4069     -10608.0059      14506.9977      12095.7538       3582.4069
     1716.01198      1716.00046       9132.8423       3564.1938      -1600.7182      14218.6449      13581.9645       3564.1938
     1716.03281      1716.02129      13708.5098       3582.3813     -19934.6224      14218.6449      14218.6449       3582.3813
     1716.05364      1716.04212      26413.3977       3589.1529      -9653.9263      13921.7030      16885.6812       3589.1529
     1716.07448      1716.06296      -2115.0639       3599.9464      -3904.0041      13581.9645      12823.8396       3599.9464
     1716.09531      1716.08379      21732.2622       3574.6098     -15919.3283      13581.9645      16532.5405       3574.6098
     1716.11614      1716.10462      11257.1398       3586.8617     -15671.9149      13317.2960      16643.8687       3586.8617
     1716.13698      1716.12546       9180.2685       3585.5022     -10961.1638      13293.2376      19406.4638       3585.5022
     1716.15781      1716.14629      18218.8521       3574.6255      -7129.7939      13293.2376      21941.8705       3574.6255
     1716.17864      1716.16712      14042.8743       3610.0275     -50738.3596      13109.2981      12413.9031       3610.0275
     1716.19948      1716.18796      22559.0452       3603.5294     -25213.0559      13109.2981      12003.8221       3603.5294
     1716.22031      1716.20879      36093.8204       3577.7597     -26915.8865      13293.2376      10807.7313       3577.7597
     1716.24114      1716.22962      15419.6889       3608.2063     -32215.6873      13293.2376      12408.2768       3608.2063
     1716.26198      1716.25046      10646.7866       3611.6971     -17617.3486      13293.2376       9834.8428       3611.6971
     1716.28281      1716.27129      10197.6917       3588.0444     -31521.3353      13293.2376       8192.9224       3588.0444
     1716.30364      1716.29212      34673.6132       3564.6786     -28074.5949      13293.2376      10182.7299       3564.6786
     1716.32448      1716.31296      27923.1728       3591.9096     -24104.0962      13293.2376      12771.7675       3591.9096
     1716.34531      1716.33379      21019.5290       3577.6301     -20849.0115      13293.2376      13921.7030       3577.6301
     1716.36615      1716.35462      19639.9993       3596.7974     -26744.9496      13293.2376      11976.2874       3596.7974
     1716.38698      1716.37546      19421.3087       3593.1677     -26079.5243      13293.2376      12965.0065       3593.1677
     1716.40781      1716.39629      18557.1615       3602.4583     -23735.0002      13293.2376      11499.2691       3602.4583
     1716.42864      1716.41712      32198.9526       3579.6390     -36670.1381      13293.2376       7420.8055       3579.6390
     1716.44948      1716.43796      17832.9584       3595.0784     -29493.6173      12984.9448       5920.3692       3595.0784
     1716.47031      1716.45879      28339.8510       3616.1320     -30766.4810      12984.9448      10954.5674       3616.1320
     1716.49115      1716.47962      45693.1957       3575.2225     -38299.1962      12984.9448      13293.2376       3575.2225
     1716.51198      1716.50046      31663.5139       3651.1097     -28621.4020      13293.2376      20681.3156       3651.1097
     1716.53281      1716.52129      25118.5283       3647.3538     -29061.4600      12984.9448      12829.5115       3647.3538
     1716.55365      1716.54212      10332.5511       3647.3310     -25007.4413      12984.9448      12393.1260       3647.3310
     1716.57448      1716.56296      40191.4858       3566.0997     -43325.5397      12984.9448      11856.2583       3566.0997
     1716.59531      1716.58379      12324.9346       3633.0846     -30555.7203      13293.2376       6639.5752       3633.0846
     1716.61615      1716.60462      21438.8220       3630.7827     -33712.5272      13293.2376      12984.9448       3630.7827
     1716.63698      1716.62546      31553.3571       3634.0171     -41226.6305      13293.2376      16916.5617       3634.0171
     1716.65781      1716.64629      28826.0140       3644.4150     -42198.6446      13293.2376      11983.1889       3644.4150
     1716.67865      1716.66712      20686.9816       3674.8729     -34783.3027      13293.2376      14055.2657       3674.8729
     1716.69948      1716.68796      19121.5264       3681.6855     -33824.2101      13921.7030      26255.3993       3681.6855
     1716.72031      1716.70879      29983.9974       3694.5644     -39765.2695      13921.7030      15563.7036       3694.5644
     1716.74115      1716.72962      18055.1736       3683.8680     -42064.1615      14055.2657      19492.4132       3683.8680
     1716.76198      1716.75046      20701.2216       3692.5428     -41861.6033      14281.9264      19956.3322       3692.5428
     1716.78281      1716.77129      22228.7448       3685.4474     -46985.2239      14567.0274      25779.6629       3685.4474
     1716.80365      1716.79212      19221.3772       3679.4124     -47992.3904      14642.4303      17548.5445       3679.4124
     1716.82448      1716.81296      36379.7867       3660.2937     -44669.5606      14642.4303      14642.4303       3660.2937
     1716.84531      1716.83379      18930.3352       3683.5134     -50743.7093      14936.9688      21211.6477       3683.5134
     1716.86615      1716.85462      31382.9218       3600.7507     -62982.4242      14936.9688      15038.9910       3600.7507
     1716.88698      1716.87546       3852.2535       3661.6816     -54366.5355      14936.9688       8531.8611       3661.6816
     1716.90782      1716.89629      48266.4437       3616.8877     -52370.5209      14936.9688      15290.9076       3616.8877
     1716.92865      1716.91712      30090.0673       3665.4342     -56780.4458      15038.9910      11532.9124       3665.4342
     1716.94948      1716.93796      18486.8408       3653.7360     -43553.1963      15038.9910      14281.9264       3653.7360
     1716.97032      1716.95879      22757.1958       3652.8844     -41903.3718      15038.9910      15113.4833       3652.8844
     1716.99115      1716.97962      36187.4058       3669.2754     -67978.6526      15092.7902      21768.5202       3669.2754
     1717.01198      1717.00046      22776.4173       3650.7609     -49433.7839      15092.7902      10297.0046       3650.7609
     1717.03282      1717.02129      40059.2159       3649.0558     -47784.7190      15038.9910      20645.8624       3649.0558
     1717.05365      1717.04212      29698.5886       3634.2579     -48805.0507      15038.9910      21398.0517       3634.2579
     1717.07448      1717.06296      23235.4163       3740.7805     -79402.0316      15038.9910      21240.3709       3740.7805
     1717.09532      1717.08379      35699.7532       3672.2639     -58429.1394      15038.9910      18602.9538       3672.2639
